Time, Data
0:0:44:527, 1706 
0:0:44:543, 1653 
0:0:44:559, 1617 
0:0:44:575, 1579 
0:0:44:590, 1556 
0:0:44:605, 1540 
0:0:44:620, 1531 
0:0:44:636, 1525 
0:0:44:651, 1524 
0:0:44:666, 1525 
0:0:44:682, 1522 
0:0:44:697, 1520 
0:0:44:713, 1517 
0:0:44:728, 1527 
0:0:44:744, 1583 
0:0:44:760, 1769 
0:0:44:776, 1998 
0:0:44:792, 2246 
0:0:44:808, 2459 
0:0:44:823, 2624 
0:0:44:839, 2661 
0:0:44:855, 2680 
0:0:44:871, 2635 
0:0:44:887, 2556 
0:0:44:903, 2427 
0:0:44:919, 2350 
0:0:44:935, 2251 
0:0:44:951, 2157 
0:0:44:967, 2050 
0:0:44:983, 1974 
0:0:44:999, 1911 
0:0:45:13, 1872 
0:0:45:29, 1865 
0:0:45:45, 1888 
0:0:45:60, 1932 
0:0:45:75, 1982 
0:0:45:91, 2025 
0:0:45:107, 2049 
0:0:45:122, 2054 
0:0:45:138, 2042 
0:0:45:154, 2016 
0:0:45:169, 1975 
0:0:45:185, 1925 
0:0:45:201, 1856 
0:0:45:217, 1788 
0:0:45:233, 1736 
0:0:45:249, 1688 
0:0:45:265, 1636 
0:0:45:281, 1609 
0:0:45:296, 1572 
0:0:45:311, 1554 
0:0:45:326, 1541 
0:0:45:341, 1536 
0:0:45:357, 1523 
0:0:45:373, 1517 
0:0:45:389, 1513 
0:0:45:405, 1523 
0:0:45:420, 1602 
0:0:45:436, 1763 
0:0:45:452, 2069 
0:0:45:468, 2330 
0:0:45:484, 2545 
0:0:45:500, 2724 
0:0:45:516, 2756 
0:0:45:531, 2740 
0:0:45:546, 2682 
0:0:45:561, 2598 
0:0:45:577, 2493 
0:0:45:593, 2393 
0:0:45:609, 2291 
0:0:45:624, 2191 
0:0:45:640, 2092 
0:0:45:655, 2025 
0:0:45:670, 1930 
0:0:45:686, 1881 
0:0:45:701, 1863 
0:0:45:716, 1878 
0:0:45:731, 1918 
0:0:45:747, 1955 
0:0:45:762, 2004 
0:0:45:777, 2039 
0:0:45:792, 2055 
0:0:45:808, 2051 
0:0:45:824, 2035 
0:0:45:839, 2010 
0:0:45:855, 1968 
0:0:45:870, 1918 
0:0:45:886, 1854 
0:0:45:902, 1802 
0:0:45:918, 1741 
0:0:45:934, 1696 
0:0:45:950, 1665 
0:0:45:966, 1628 
0:0:45:982, 1596 
0:0:45:997, 1567 
0:0:46:12, 1544 
0:0:46:27, 1526 
0:0:46:43, 1547 
0:0:46:59, 1649 
0:0:46:75, 1853 
0:0:46:91, 2119 
0:0:46:107, 2441 
0:0:46:123, 2591 
0:0:46:138, 2737 
0:0:46:154, 2776 
0:0:46:170, 2754 
0:0:46:186, 2690 
0:0:46:202, 2602 
0:0:46:218, 2503 
0:0:46:234, 2373 
0:0:46:249, 2270 
0:0:46:264, 2194 
0:0:46:280, 2095 
0:0:46:296, 2007 
0:0:46:311, 1937 
0:0:46:326, 1900 
0:0:46:342, 1882 
0:0:46:358, 1885 
0:0:46:374, 1908 
0:0:46:390, 1954 
0:0:46:406, 2005 
0:0:46:422, 2052 
0:0:46:437, 2068 
0:0:46:453, 2061 
0:0:46:468, 2037 
0:0:46:483, 1998 
0:0:46:498, 1948 
0:0:46:513, 1894 
0:0:46:529, 1836 
0:0:46:545, 1779 
0:0:46:560, 1726 
0:0:46:576, 1675 
0:0:46:592, 1616 
0:0:46:607, 1574 
0:0:46:623, 1538 
0:0:46:639, 1509 
0:0:46:655, 1480 
0:0:46:671, 1475 
0:0:46:686, 1527 
0:0:46:701, 1683 
0:0:46:716, 1936 
0:0:46:732, 2228 
0:0:46:748, 2541 
0:0:46:763, 2633 
0:0:46:779, 2764 
0:0:46:795, 2787 
0:0:46:810, 2764 
0:0:46:827, 2718 
0:0:46:843, 2656 
0:0:46:859, 2557 
0:0:46:875, 2424 
0:0:46:890, 2318 
0:0:46:906, 2216 
0:0:46:922, 2088 
0:0:46:937, 1999 
0:0:46:952, 1928 
0:0:46:968, 1882 
0:0:46:984, 1871 
0:0:47:0, 1893 
0:0:47:16, 1936 
0:0:47:32, 1989 
0:0:47:47, 2046 
0:0:47:63, 2071 
0:0:47:79, 2075 
0:0:47:95, 2057 
0:0:47:111, 2024 
0:0:47:127, 1969 
0:0:47:143, 1917 
0:0:47:159, 1864 
0:0:47:174, 1824 
0:0:47:189, 1772 
0:0:47:205, 1724 
0:0:47:220, 1680 
0:0:47:235, 1648 
0:0:47:251, 1601 
0:0:47:267, 1569 
0:0:47:283, 1540 
0:0:47:299, 1515 
0:0:47:314, 1527 
0:0:47:330, 1560 
0:0:47:346, 1707 
0:0:47:362, 1954 
0:0:47:378, 2171 
0:0:47:394, 2444 
0:0:47:409, 2651 
0:0:47:424, 2783 
0:0:47:439, 2808 
0:0:47:455, 2772 
0:0:47:470, 2673 
0:0:47:486, 2573 
0:0:47:502, 2467 
0:0:47:518, 2360 
0:0:47:534, 2232 
0:0:47:550, 2135 
0:0:47:566, 2042 
0:0:47:581, 1978 
0:0:47:596, 1920 
0:0:47:611, 1895 
0:0:47:626, 1906 
0:0:47:642, 1944 
0:0:47:657, 1996 
0:0:47:672, 2049 
0:0:47:687, 2087 
0:0:47:703, 2097 
0:0:47:718, 2105 
0:0:47:734, 2100 
0:0:47:750, 2076 
0:0:47:766, 2027 
0:0:47:782, 1977 
0:0:47:797, 1937 
0:0:47:813, 1881 
0:0:47:828, 1854 
0:0:47:844, 1813 
0:0:47:859, 1761 
0:0:47:874, 1711 
0:0:47:889, 1665 
0:0:47:905, 1613 
0:0:47:921, 1578 
0:0:47:937, 1549 
0:0:47:952, 1521 
0:0:47:967, 1512 
0:0:47:982, 1550 
0:0:47:998, 1684 
0:0:48:14, 1922 
0:0:48:29, 2212 
0:0:48:45, 2483 
0:0:48:61, 2736 
0:0:48:77, 2818 
0:0:48:93, 2810 
0:0:48:108, 2745 
0:0:48:123, 2653 
0:0:48:139, 2548 
0:0:48:154, 2439 
0:0:48:169, 2332 
0:0:48:185, 2228 
0:0:48:201, 2103 
0:0:48:216, 2036 
0:0:48:232, 1977 
0:0:48:247, 1919 
0:0:48:264, 1892 
0:0:48:279, 1907 
0:0:48:295, 1949 
0:0:48:310, 2002 
0:0:48:326, 2049 
0:0:48:341, 2078 
0:0:48:356, 2086 
0:0:48:372, 2073 
0:0:48:388, 2052 
0:0:48:403, 2011 
0:0:48:418, 1963 
0:0:48:434, 1923 
0:0:48:449, 1869 
0:0:48:464, 1815 
0:0:48:480, 1749 
0:0:48:496, 1697 
0:0:48:512, 1651 
0:0:48:528, 1601 
0:0:48:543, 1567 
0:0:48:559, 1541 
0:0:48:574, 1520 
0:0:48:589, 1501 
0:0:48:605, 1490 
0:0:48:621, 1494 
0:0:48:637, 1547 
0:0:48:653, 1760 
0:0:48:669, 2039 
0:0:48:685, 2345 
0:0:48:701, 2665 
0:0:48:717, 2809 
0:0:48:732, 2893 
0:0:48:748, 2892 
0:0:48:764, 2838 
0:0:48:779, 2774 
0:0:48:795, 2672 
0:0:48:811, 2563 
0:0:48:826, 2509 
0:0:48:842, 2456 
0:0:48:858, 2354 
0:0:48:873, 2256 
0:0:48:889, 2161 
0:0:48:905, 2057 
0:0:48:920, 1999 
0:0:48:935, 1968 
0:0:48:951, 1979 
0:0:48:967, 2016 
0:0:48:983, 2071 
0:0:48:999, 2107 
0:0:49:14, 2124 
0:0:49:30, 2120 
0:0:49:45, 2097 
0:0:49:60, 2060 
0:0:49:75, 2000 
0:0:49:91, 1944 
0:0:49:107, 1884 
0:0:49:123, 1809 
0:0:49:138, 1751 
0:0:49:154, 1708 
0:0:49:170, 1654 
0:0:49:185, 1607 
0:0:49:201, 1558 
0:0:49:217, 1527 
0:0:49:232, 1509 
0:0:49:248, 1489 
0:0:49:264, 1475 
0:0:49:279, 1465 
0:0:49:294, 1458 
0:0:49:310, 1461 
0:0:49:326, 1485 
0:0:49:342, 1592 
0:0:49:358, 1811 
0:0:49:374, 2112 
0:0:49:389, 2348 
0:0:49:404, 2674 
0:0:49:420, 2865 
0:0:49:436, 2912 
0:0:49:451, 2907 
0:0:49:467, 2849 
0:0:49:483, 2757 
0:0:49:499, 2649 
0:0:49:514, 2507 
0:0:49:529, 2395 
0:0:49:544, 2287 
0:0:49:560, 2183 
0:0:49:576, 2089 
0:0:49:592, 2008 
0:0:49:608, 1959 
0:0:49:623, 1943 
0:0:49:639, 1954 
0:0:49:654, 1993 
0:0:49:670, 2043 
0:0:49:686, 2089 
0:0:49:702, 2125 
0:0:49:718, 2130 
0:0:49:733, 2120 
0:0:49:748, 2091 
0:0:49:763, 2060 
0:0:49:779, 1997 
0:0:49:795, 1938 
0:0:49:810, 1878 
0:0:49:825, 1833 
0:0:49:841, 1818 
0:0:49:856, 1776 
0:0:49:871, 1720 
0:0:49:887, 1658 
0:0:49:902, 1615 
0:0:49:918, 1580 
0:0:49:934, 1546 
0:0:49:949, 1527 
0:0:49:964, 1514 
0:0:49:979, 1508 
0:0:49:994, 1506 
0:0:50:9, 1507 
0:0:50:25, 1513 
0:0:50:40, 1542 
0:0:50:56, 1637 
0:0:50:72, 1837 
0:0:50:88, 2119 
0:0:50:104, 2485 
0:0:50:120, 2714 
0:0:50:136, 2874 
0:0:50:152, 2912 
0:0:50:168, 2882 
0:0:50:183, 2804 
0:0:50:198, 2727 
0:0:50:213, 2612 
0:0:50:228, 2494 
0:0:50:244, 2377 
0:0:50:260, 2291 
0:0:50:276, 2181 
0:0:50:292, 2054 
0:0:50:308, 1973 
0:0:50:323, 1932 
0:0:50:338, 1913 
0:0:50:354, 1919 
0:0:50:370, 1959 
0:0:50:386, 2033 
0:0:50:402, 2088 
0:0:50:417, 2125 
0:0:50:433, 2137 
0:0:50:448, 2125 
0:0:50:463, 2103 
0:0:50:478, 2045 
0:0:50:493, 1989 
0:0:50:509, 1928 
0:0:50:525, 1849 
0:0:50:540, 1788 
0:0:50:556, 1730 
0:0:50:572, 1676 
0:0:50:587, 1628 
0:0:50:603, 1586 
0:0:50:619, 1544 
0:0:50:634, 1520 
0:0:50:650, 1500 
0:0:50:666, 1489 
0:0:50:681, 1478 
0:0:50:696, 1473 
0:0:50:712, 1472 
0:0:50:728, 1485 
0:0:50:744, 1550 
0:0:50:760, 1773 
0:0:50:776, 2058 
0:0:50:792, 2292 
0:0:50:807, 2575 
0:0:50:822, 2780 
0:0:50:837, 2866 
0:0:50:853, 2911 
0:0:50:869, 2912 
0:0:50:885, 2878 
0:0:50:900, 2794 
0:0:50:915, 2685 
0:0:50:930, 2534 
0:0:50:945, 2402 
0:0:50:961, 2280 
0:0:50:976, 2162 
0:0:50:991, 2052 
0:0:51:7, 1936 
0:0:51:23, 1867 
0:0:51:38, 1855 
0:0:51:54, 1884 
0:0:51:70, 1942 
0:0:51:86, 2009 
0:0:51:101, 2054 
0:0:51:116, 2095 
0:0:51:132, 2113 
0:0:51:147, 2106 
0:0:51:162, 2078 
0:0:51:177, 2033 
0:0:51:193, 1963 
0:0:51:209, 1902 
0:0:51:225, 1823 
0:0:51:241, 1762 
0:0:51:256, 1717 
0:0:51:272, 1660 
0:0:51:287, 1610 
0:0:51:302, 1575 
0:0:51:318, 1535 
0:0:51:334, 1518 
0:0:51:350, 1482 
0:0:51:365, 1461 
0:0:51:380, 1451 
0:0:51:396, 1439 
0:0:51:411, 1434 
0:0:51:427, 1430 
0:0:51:443, 1437 
0:0:51:459, 1504 
0:0:51:475, 1668 
0:0:51:490, 1943 
0:0:51:505, 2190 
0:0:51:521, 2510 
0:0:51:536, 2813 
0:0:51:552, 2962 
0:0:51:568, 2987 
0:0:51:584, 2924 
0:0:51:600, 2819 
0:0:51:616, 2732 
0:0:51:631, 2607 
0:0:51:646, 2481 
0:0:51:662, 2327 
0:0:51:677, 2236 
0:0:51:693, 2124 
0:0:51:709, 2025 
0:0:51:725, 1950 
0:0:51:741, 1908 
0:0:51:757, 1911 
0:0:51:773, 1951 
0:0:51:789, 1994 
0:0:51:805, 2068 
0:0:51:821, 2113 
0:0:51:837, 2126 
0:0:51:852, 2133 
0:0:51:867, 2116 
0:0:51:883, 2068 
0:0:51:899, 2017 
0:0:51:914, 1972 
0:0:51:930, 1893 
0:0:51:946, 1828 
0:0:51:962, 1763 
0:0:51:978, 1689 
0:0:51:994, 1634 
0:0:52:10, 1571 
0:0:52:26, 1528 
0:0:52:41, 1491 
0:0:52:56, 1461 
0:0:52:71, 1438 
0:0:52:86, 1426 
0:0:52:101, 1417 
0:0:52:117, 1411 
0:0:52:133, 1408 
0:0:52:149, 1410 
0:0:52:165, 1428 
0:0:52:180, 1510 
0:0:52:196, 1705 
0:0:52:212, 2009 
0:0:52:228, 2435 
0:0:52:243, 2723 
0:0:52:259, 2901 
0:0:52:275, 3014 
0:0:52:291, 3030 
0:0:52:307, 2983 
0:0:52:322, 2942 
0:0:52:337, 2894 
0:0:52:352, 2781 
0:0:52:367, 2661 
0:0:52:383, 2540 
0:0:52:399, 2394 
0:0:52:415, 2337 
0:0:52:430, 2227 
0:0:52:446, 2125 
0:0:52:462, 2024 
0:0:52:478, 1977 
0:0:52:494, 1967 
0:0:52:510, 2001 
0:0:52:526, 2036 
0:0:52:542, 2086 
0:0:52:557, 2133 
0:0:52:572, 2148 
0:0:52:587, 2141 
0:0:52:602, 2112 
0:0:52:617, 2053 
0:0:52:633, 1995 
0:0:52:649, 1913 
0:0:52:664, 1847 
0:0:52:680, 1783 
0:0:52:696, 1723 
0:0:52:712, 1668 
0:0:52:727, 1617 
0:0:52:743, 1584 
0:0:52:759, 1539 
0:0:52:775, 1510 
0:0:52:790, 1490 
0:0:52:805, 1478 
0:0:52:820, 1472 
0:0:52:835, 1470 
0:0:52:851, 1469 
0:0:52:867, 1468 
0:0:52:882, 1467 
0:0:52:897, 1469 
0:0:52:912, 1504 
0:0:52:928, 1626 
0:0:52:944, 1796 
0:0:52:959, 2101 
0:0:52:975, 2429 
0:0:52:991, 2708 
0:0:53:7, 2923 
0:0:53:22, 3000 
0:0:53:38, 2997 
0:0:53:54, 2935 
0:0:53:70, 2835 
0:0:53:86, 2686 
0:0:53:101, 2593 
0:0:53:117, 2470 
0:0:53:133, 2352 
0:0:53:148, 2267 
0:0:53:164, 2158 
0:0:53:179, 2040 
0:0:53:194, 1971 
0:0:53:210, 1941 
0:0:53:225, 1937 
0:0:53:241, 1970 
0:0:53:256, 2023 
0:0:53:272, 2076 
0:0:53:287, 2115 
0:0:53:302, 2132 
0:0:53:318, 2127 
0:0:53:334, 2109 
0:0:53:349, 2068 
0:0:53:365, 2029 
0:0:53:381, 1970 
0:0:53:396, 1905 
0:0:53:411, 1823 
0:0:53:427, 1774 
0:0:53:442, 1712 
0:0:53:458, 1641 
0:0:53:474, 1591 
0:0:53:489, 1539 
0:0:53:504, 1505 
0:0:53:520, 1478 
0:0:53:536, 1463 
0:0:53:552, 1444 
0:0:53:567, 1438 
0:0:53:583, 1432 
0:0:53:598, 1430 
0:0:53:614, 1430 
0:0:53:629, 1431 
0:0:53:645, 1446 
0:0:53:661, 1550 
0:0:53:677, 1759 
0:0:53:693, 2069 
0:0:53:709, 2405 
0:0:53:724, 2695 
0:0:53:739, 2854 
0:0:53:755, 2993 
0:0:53:771, 3012 
0:0:53:787, 2974 
0:0:53:803, 2861 
0:0:53:819, 2773 
0:0:53:834, 2711 
0:0:53:850, 2582 
0:0:53:866, 2487 
0:0:53:883, 2331 
0:0:53:899, 2213 
0:0:53:915, 2101 
0:0:53:931, 1988 
0:0:53:947, 1933 
0:0:53:962, 1920 
0:0:53:977, 1938 
0:0:53:993, 1991 
0:0:54:9, 2075 
0:0:54:25, 2137 
0:0:54:40, 2177 
0:0:54:56, 2191 
0:0:54:72, 2174 
0:0:54:88, 2124 
0:0:54:104, 2071 
0:0:54:120, 1994 
0:0:54:135, 1931 
0:0:54:151, 1867 
0:0:54:167, 1805 
0:0:54:183, 1748 
0:0:54:198, 1695 
0:0:54:213, 1649 
0:0:54:229, 1609 
0:0:54:245, 1575 
0:0:54:261, 1544 
0:0:54:277, 1529 
0:0:54:292, 1515 
0:0:54:308, 1505 
0:0:54:323, 1501 
0:0:54:340, 1498 
0:0:54:356, 1492 
0:0:54:371, 1493 
0:0:54:387, 1522 
0:0:54:403, 1627 
0:0:54:418, 1842 
0:0:54:433, 2064 
0:0:54:448, 2382 
0:0:54:464, 2720 
0:0:54:480, 2916 
0:0:54:496, 2979 
0:0:54:512, 2964 
0:0:54:527, 2914 
0:0:54:543, 2784 
0:0:54:559, 2660 
0:0:54:575, 2497 
0:0:54:591, 2400 
0:0:54:607, 2242 
0:0:54:623, 2123 
0:0:54:639, 2012 
0:0:54:655, 1917 
0:0:54:670, 1884 
0:0:54:685, 1891 
0:0:54:700, 1936 
0:0:54:715, 2001 
0:0:54:730, 2084 
0:0:54:745, 2130 
0:0:54:760, 2148 
0:0:54:776, 2140 
0:0:54:792, 2110 
0:0:54:808, 2078 
0:0:54:824, 2038 
0:0:54:840, 2008 
0:0:54:856, 1947 
0:0:54:872, 1866 
0:0:54:888, 1802 
0:0:54:903, 1739 
0:0:54:918, 1679 
0:0:54:933, 1623 
0:0:54:949, 1564 
0:0:54:965, 1526 
0:0:54:981, 1497 
0:0:54:996, 1475 
0:0:55:11, 1459 
0:0:55:27, 1451 
0:0:55:42, 1442 
0:0:55:58, 1436 
0:0:55:74, 1434 
0:0:55:90, 1448 
0:0:55:105, 1556 
0:0:55:121, 1772 
0:0:55:136, 2085 
0:0:55:151, 2426 
0:0:55:167, 2776 
0:0:55:184, 2972 
0:0:55:200, 3034 
0:0:55:215, 3027 
0:0:55:231, 2985 
0:0:55:247, 2892 
0:0:55:262, 2774 
0:0:55:278, 2613 
0:0:55:294, 2488 
0:0:55:310, 2366 
0:0:55:326, 2280 
0:0:55:342, 2170 
0:0:55:358, 2072 
0:0:55:373, 1997 
0:0:55:388, 1955 
0:0:55:403, 1953 
0:0:55:418, 2000 
0:0:55:433, 2042 
0:0:55:448, 2087 
0:0:55:463, 2135 
0:0:55:479, 2164 
0:0:55:495, 2165 
0:0:55:511, 2140 
0:0:55:527, 2085 
0:0:55:542, 2026 
0:0:55:557, 1961 
0:0:55:572, 1894 
0:0:55:587, 1844 
0:0:55:602, 1779 
0:0:55:617, 1703 
0:0:55:633, 1648 
0:0:55:648, 1610 
0:0:55:664, 1565 
0:0:55:680, 1520 
0:0:55:696, 1491 
0:0:55:712, 1473 
0:0:55:727, 1461 
0:0:55:743, 1454 
0:0:55:759, 1453 
0:0:55:775, 1452 
0:0:55:790, 1453 
0:0:55:805, 1453 
0:0:55:820, 1454 
0:0:55:836, 1457 
0:0:55:851, 1477 
0:0:55:866, 1540 
0:0:55:882, 1726 
0:0:55:898, 2111 
0:0:55:913, 2457 
0:0:55:928, 2754 
0:0:55:943, 2980 
0:0:55:958, 3085 
0:0:55:973, 3065 
0:0:55:989, 2991 
0:0:56:5, 2881 
0:0:56:21, 2756 
0:0:56:37, 2624 
0:0:56:52, 2496 
0:0:56:68, 2372 
0:0:56:83, 2253 
0:0:56:98, 2141 
0:0:56:114, 2050 
0:0:56:130, 1989 
0:0:56:146, 1965 
0:0:56:162, 1980 
0:0:56:178, 2040 
0:0:56:194, 2098 
0:0:56:210, 2146 
0:0:56:225, 2174 
0:0:56:241, 2179 
0:0:56:257, 2156 
0:0:56:273, 2127 
0:0:56:288, 2074 
0:0:56:304, 1993 
0:0:56:319, 1923 
0:0:56:334, 1886 
0:0:56:350, 1816 
0:0:56:366, 1733 
0:0:56:382, 1687 
0:0:56:398, 1616 
0:0:56:413, 1579 
0:0:56:428, 1533 
0:0:56:443, 1485 
0:0:56:459, 1461 
0:0:56:475, 1443 
0:0:56:490, 1425 
0:0:56:505, 1414 
0:0:56:521, 1408 
0:0:56:537, 1407 
0:0:56:552, 1409 
0:0:56:567, 1412 
0:0:56:583, 1414 
0:0:56:599, 1414 
0:0:56:615, 1411 
0:0:56:631, 1417 
0:0:56:647, 1497 
0:0:56:663, 1692 
0:0:56:678, 1921 
0:0:56:694, 2284 
0:0:56:710, 2632 
0:0:56:726, 2899 
0:0:56:742, 3079 
0:0:56:758, 3119 
0:0:56:774, 3081 
0:0:56:789, 2990 
0:0:56:804, 2869 
0:0:56:819, 2734 
0:0:56:835, 2665 
0:0:56:851, 2531 
0:0:56:867, 2400 
0:0:56:882, 2307 
0:0:56:898, 2190 
0:0:56:913, 2089 
0:0:56:928, 2015 
0:0:56:943, 1976 
0:0:56:959, 1993 
0:0:56:975, 2042 
0:0:56:991, 2105 
0:0:57:7, 2176 
0:0:57:22, 2211 
0:0:57:37, 2222 
0:0:57:53, 2199 
0:0:57:69, 2156 
0:0:57:85, 2115 
0:0:57:101, 2068 
0:0:57:117, 2000 
0:0:57:133, 1914 
0:0:57:149, 1848 
0:0:57:165, 1785 
0:0:57:181, 1728 
0:0:57:197, 1677 
0:0:57:213, 1622 
0:0:57:229, 1585 
0:0:57:244, 1557 
0:0:57:259, 1536 
0:0:57:274, 1525 
0:0:57:289, 1520 
0:0:57:305, 1516 
0:0:57:321, 1515 
0:0:57:336, 1517 
0:0:57:352, 1519 
0:0:57:368, 1520 
0:0:57:384, 1518 
0:0:57:399, 1527 
0:0:57:415, 1614 
0:0:57:431, 1804 
0:0:57:447, 2176 
0:0:57:463, 2420 
0:0:57:479, 2708 
0:0:57:494, 2869 
0:0:57:509, 3029 
0:0:57:525, 3038 
0:0:57:540, 2989 
0:0:57:556, 2892 
0:0:57:571, 2767 
0:0:57:587, 2629 
0:0:57:603, 2488 
0:0:57:619, 2315 
0:0:57:634, 2173 
0:0:57:649, 2079 
0:0:57:665, 1942 
0:0:57:681, 1867 
0:0:57:696, 1835 
0:0:57:711, 1836 
0:0:57:726, 1870 
0:0:57:741, 1936 
0:0:57:757, 2013 
0:0:57:773, 2094 
0:0:57:789, 2131 
0:0:57:805, 2138 
0:0:57:821, 2118 
0:0:57:837, 2110 
0:0:57:853, 2078 
0:0:57:869, 2022 
0:0:57:885, 1943 
0:0:57:901, 1876 
0:0:57:917, 1826 
0:0:57:933, 1760 
0:0:57:948, 1695 
0:0:57:963, 1634 
0:0:57:978, 1578 
0:0:57:994, 1529 
0:0:58:10, 1479 
0:0:58:26, 1449 
0:0:58:42, 1427 
0:0:58:58, 1407 
0:0:58:74, 1398 
0:0:58:90, 1396 
0:0:58:106, 1396 
0:0:58:121, 1398 
0:0:58:136, 1401 
0:0:58:152, 1410 
0:0:58:167, 1455 
0:0:58:182, 1597 
0:0:58:197, 1953 
0:0:58:212, 2319 
0:0:58:228, 2663 
0:0:58:244, 2994 
0:0:58:260, 3111 
0:0:58:276, 3124 
0:0:58:292, 3065 
0:0:58:307, 2957 
0:0:58:323, 2824 
0:0:58:339, 2788 
0:0:58:355, 2681 
0:0:58:371, 2537 
0:0:58:387, 2397 
0:0:58:402, 2261 
0:0:58:417, 2134 
0:0:58:432, 2000 
0:0:58:447, 1924 
0:0:58:462, 1889 
0:0:58:478, 1897 
0:0:58:494, 1944 
0:0:58:509, 2013 
0:0:58:524, 2084 
0:0:58:539, 2147 
0:0:58:555, 2165 
0:0:58:571, 2160 
0:0:58:587, 2131 
0:0:58:603, 2081 
0:0:58:619, 2021 
0:0:58:634, 1938 
0:0:58:649, 1868 
0:0:58:664, 1801 
0:0:58:679, 1736 
0:0:58:695, 1675 
0:0:58:711, 1606 
0:0:58:727, 1559 
0:0:58:743, 1519 
0:0:58:759, 1495 
0:0:58:774, 1467 
0:0:58:790, 1448 
0:0:58:806, 1436 
0:0:58:822, 1432 
0:0:58:837, 1431 
0:0:58:853, 1432 
0:0:58:869, 1436 
0:0:58:885, 1438 
0:0:58:900, 1440 
0:0:58:915, 1454 
0:0:58:931, 1526 
0:0:58:947, 1783 
0:0:58:963, 2027 
0:0:58:978, 2490 
0:0:58:993, 2740 
0:0:59:9, 3062 
0:0:59:25, 3172 
0:0:59:41, 3185 
0:0:59:57, 3118 
0:0:59:72, 3012 
0:0:59:88, 2882 
0:0:59:104, 2778 
0:0:59:119, 2636 
0:0:59:135, 2499 
0:0:59:150, 2335 
0:0:59:166, 2273 
0:0:59:182, 2185 
0:0:59:198, 2084 
0:0:59:214, 2014 
0:0:59:230, 1981 
0:0:59:245, 2001 
0:0:59:260, 2052 
0:0:59:275, 2114 
0:0:59:290, 2169 
0:0:59:306, 2209 
0:0:59:322, 2215 
0:0:59:337, 2200 
0:0:59:353, 2165 
0:0:59:368, 2128 
0:0:59:383, 2067 
0:0:59:398, 1999 
0:0:59:413, 1930 
0:0:59:429, 1845 
0:0:59:445, 1782 
0:0:59:461, 1724 
0:0:59:477, 1657 
0:0:59:493, 1622 
0:0:59:508, 1580 
0:0:59:523, 1545 
0:0:59:539, 1512 
0:0:59:555, 1498 
0:0:59:570, 1487 
0:0:59:586, 1483 
0:0:59:601, 1485 
0:0:59:616, 1489 
0:0:59:631, 1494 
0:0:59:646, 1496 
0:0:59:662, 1494 
0:0:59:678, 1494 
0:0:59:694, 1524 
0:0:59:710, 1644 
0:0:59:725, 1885 
0:0:59:741, 2218 
0:0:59:757, 2561 
0:0:59:773, 2844 
0:0:59:788, 3014 
0:0:59:804, 3103 
0:0:59:820, 3130 
0:0:59:835, 3125 
0:0:59:850, 3085 
0:0:59:866, 2964 
0:0:59:882, 2839 
0:0:59:898, 2673 
0:0:59:914, 2541 
0:0:59:930, 2386 
0:0:59:946, 2297 
0:0:59:961, 2187 
0:0:59:976, 2095 
0:0:59:992, 2019 
0:1:0:7, 2004 
0:1:0:23, 2016 
0:1:0:38, 2055 
0:1:0:54, 2106 
0:1:0:69, 2165 
0:1:0:84, 2193 
0:1:0:99, 2199 
0:1:0:115, 2172 
0:1:0:131, 2128 
0:1:0:147, 2073 
0:1:0:162, 2012 
0:1:0:177, 1947 
0:1:0:193, 1866 
0:1:0:209, 1800 
0:1:0:225, 1737 
0:1:0:240, 1705 
0:1:0:256, 1633 
0:1:0:271, 1583 
0:1:0:286, 1541 
0:1:0:302, 1509 
0:1:0:317, 1490 
0:1:0:332, 1477 
0:1:0:347, 1466 
0:1:0:363, 1461 
0:1:0:379, 1461 
0:1:0:395, 1463 
0:1:0:411, 1464 
0:1:0:427, 1466 
0:1:0:443, 1472 
0:1:0:459, 1508 
0:1:0:475, 1677 
0:1:0:491, 1944 
0:1:0:507, 2282 
0:1:0:523, 2607 
0:1:0:538, 2861 
0:1:0:553, 3033 
0:1:0:568, 3073 
0:1:0:584, 3039 
0:1:0:600, 2952 
0:1:0:616, 2835 
0:1:0:632, 2703 
0:1:0:647, 2594 
0:1:0:663, 2461 
0:1:0:678, 2330 
0:1:0:693, 2206 
0:1:0:708, 2093 
0:1:0:724, 2003 
0:1:0:739, 1950 
0:1:0:755, 1938 
0:1:0:770, 1960 
0:1:0:786, 2017 
0:1:0:801, 2089 
0:1:0:817, 2158 
0:1:0:833, 2186 
0:1:0:848, 2222 
0:1:0:864, 2231 
0:1:0:880, 2213 
0:1:0:895, 2173 
0:1:0:911, 2103 
0:1:0:926, 2038 
0:1:0:942, 1968 
0:1:0:958, 1898 
0:1:0:973, 1816 
0:1:0:988, 1755 
0:1:1:3, 1700 
0:1:1:18, 1652 
0:1:1:34, 1601 
0:1:1:50, 1569 
0:1:1:66, 1542 
0:1:1:81, 1526 
0:1:1:97, 1509 
0:1:1:113, 1497 
0:1:1:129, 1491 
0:1:1:145, 1492 
0:1:1:160, 1512 
0:1:1:176, 1603 
0:1:1:192, 1873 
0:1:1:208, 2183 
0:1:1:224, 2501 
0:1:1:239, 2761 
0:1:1:254, 2916 
0:1:1:269, 2994 
0:1:1:285, 3011 
0:1:1:300, 2961 
0:1:1:316, 2865 
