Time, Data
0:0:53:699, 1901 
0:0:53:714, 1836 
0:0:53:730, 1770 
0:0:53:746, 1683 
0:0:53:761, 1574 
0:0:53:777, 1495 
0:0:53:793, 1421 
0:0:53:809, 1355 
0:0:53:825, 1295 
0:0:53:841, 1237 
0:0:53:856, 1192 
0:0:53:872, 1145 
0:0:53:887, 1117 
0:0:53:902, 1101 
0:0:53:917, 1087 
0:0:53:932, 1066 
0:0:53:947, 1046 
0:0:53:963, 1027 
0:0:53:978, 1017 
0:0:53:994, 1019 
0:0:54:9, 1042 
0:0:54:25, 1169 
0:0:54:41, 1379 
0:0:54:57, 1694 
0:0:54:73, 2214 
0:0:54:89, 2726 
0:0:54:105, 3195 
0:0:54:120, 3429 
0:0:54:135, 3487 
0:0:54:150, 3450 
0:0:54:166, 3385 
0:0:54:182, 3266 
0:0:54:198, 3167 
0:0:54:214, 3070 
0:0:54:230, 2930 
0:0:54:245, 2828 
0:0:54:261, 2690 
0:0:54:277, 2542 
0:0:54:293, 2392 
0:0:54:308, 2233 
0:0:54:324, 2137 
0:0:54:339, 2075 
0:0:54:354, 2053 
0:0:54:369, 2073 
0:0:54:384, 2115 
0:0:54:400, 2149 
0:0:54:416, 2178 
0:0:54:432, 2179 
0:0:54:448, 2157 
0:0:54:464, 2106 
0:0:54:480, 2035 
0:0:54:496, 1932 
0:0:54:511, 1835 
0:0:54:527, 1745 
0:0:54:543, 1631 
0:0:54:559, 1549 
0:0:54:575, 1473 
0:0:54:591, 1380 
0:0:54:607, 1321 
0:0:54:622, 1267 
0:0:54:637, 1240 
0:0:54:653, 1202 
0:0:54:669, 1161 
0:0:54:685, 1132 
0:0:54:701, 1121 
0:0:54:717, 1111 
0:0:54:733, 1102 
0:0:54:749, 1092 
0:0:54:765, 1072 
0:0:54:781, 1053 
0:0:54:797, 1043 
0:0:54:813, 1048 
0:0:54:829, 1104 
0:0:54:844, 1378 
0:0:54:859, 1687 
0:0:54:874, 2223 
0:0:54:889, 2758 
0:0:54:904, 3187 
0:0:54:920, 3504 
0:0:54:936, 3608 
0:0:54:952, 3595 
0:0:54:968, 3509 
0:0:54:984, 3388 
0:0:55:0, 3214 
0:0:55:17, 3073 
0:0:55:33, 2916 
0:0:55:49, 2784 
0:0:55:65, 2678 
0:0:55:80, 2570 
0:0:55:95, 2436 
0:0:55:111, 2292 
0:0:55:127, 2217 
0:0:55:143, 2176 
0:0:55:159, 2173 
0:0:55:175, 2192 
0:0:55:191, 2210 
0:0:55:206, 2222 
0:0:55:222, 2206 
0:0:55:238, 2171 
0:0:55:254, 2116 
0:0:55:270, 2066 
0:0:55:286, 1995 
0:0:55:302, 1912 
0:0:55:317, 1827 
0:0:55:332, 1740 
0:0:55:347, 1630 
0:0:55:363, 1549 
0:0:55:379, 1448 
0:0:55:395, 1379 
0:0:55:410, 1334 
0:0:55:426, 1281 
0:0:55:442, 1239 
0:0:55:458, 1190 
0:0:55:474, 1164 
0:0:55:490, 1140 
0:0:55:505, 1117 
0:0:55:521, 1086 
0:0:55:537, 1066 
0:0:55:552, 1042 
0:0:55:567, 1025 
0:0:55:583, 1011 
0:0:55:599, 1020 
0:0:55:615, 1092 
0:0:55:631, 1301 
0:0:55:647, 1705 
0:0:55:662, 2240 
0:0:55:678, 2512 
0:0:55:694, 2987 
0:0:55:709, 3252 
0:0:55:724, 3494 
0:0:55:739, 3542 
0:0:55:755, 3503 
0:0:55:771, 3413 
0:0:55:786, 3290 
0:0:55:802, 3120 
0:0:55:818, 2989 
0:0:55:834, 2829 
0:0:55:850, 2698 
0:0:55:866, 2552 
0:0:55:882, 2405 
0:0:55:898, 2300 
0:0:55:913, 2194 
0:0:55:929, 2142 
0:0:55:945, 2110 
0:0:55:961, 2120 
0:0:55:977, 2154 
0:0:55:993, 2185 
0:0:56:9, 2193 
0:0:56:24, 2180 
0:0:56:39, 2144 
0:0:56:54, 2099 
0:0:56:70, 2018 
0:0:56:86, 1960 
0:0:56:102, 1880 
0:0:56:118, 1790 
0:0:56:134, 1700 
0:0:56:150, 1586 
0:0:56:166, 1508 
0:0:56:182, 1435 
0:0:56:198, 1349 
0:0:56:213, 1296 
0:0:56:229, 1243 
0:0:56:245, 1196 
0:0:56:260, 1156 
0:0:56:275, 1125 
0:0:56:291, 1111 
0:0:56:307, 1099 
0:0:56:323, 1082 
0:0:56:339, 1061 
0:0:56:355, 1045 
0:0:56:370, 1029 
0:0:56:385, 1028 
0:0:56:401, 1057 
0:0:56:417, 1184 
0:0:56:433, 1486 
0:0:56:449, 2081 
0:0:56:465, 2599 
0:0:56:481, 3031 
0:0:56:496, 3289 
0:0:56:512, 3452 
0:0:56:528, 3463 
0:0:56:544, 3377 
0:0:56:560, 3212 
0:0:56:575, 3069 
0:0:56:590, 2927 
0:0:56:605, 2782 
0:0:56:621, 2637 
0:0:56:636, 2529 
0:0:56:651, 2376 
0:0:56:667, 2265 
0:0:56:682, 2169 
0:0:56:697, 2068 
0:0:56:713, 2016 
0:0:56:728, 1989 
0:0:56:743, 1992 
0:0:56:759, 2036 
0:0:56:775, 2075 
0:0:56:790, 2123 
0:0:56:806, 2147 
0:0:56:822, 2157 
0:0:56:838, 2156 
0:0:56:854, 2129 
0:0:56:870, 2075 
0:0:56:885, 2008 
0:0:56:901, 1921 
0:0:56:917, 1849 
0:0:56:933, 1750 
0:0:56:949, 1654 
0:0:56:964, 1570 
0:0:56:979, 1489 
0:0:56:994, 1411 
0:0:57:10, 1344 
0:0:57:26, 1271 
0:0:57:42, 1222 
0:0:57:58, 1175 
0:0:57:73, 1144 
0:0:57:88, 1123 
0:0:57:103, 1108 
0:0:57:119, 1084 
0:0:57:135, 1069 
0:0:57:151, 1052 
0:0:57:166, 1040 
0:0:57:182, 1039 
0:0:57:197, 1047 
0:0:57:213, 1144 
0:0:57:228, 1313 
0:0:57:244, 1830 
0:0:57:260, 2362 
0:0:57:276, 2858 
0:0:57:292, 3232 
0:0:57:307, 3495 
0:0:57:323, 3527 
0:0:57:339, 3489 
0:0:57:355, 3386 
0:0:57:371, 3217 
0:0:57:387, 3068 
0:0:57:403, 2919 
0:0:57:419, 2770 
0:0:57:434, 2616 
0:0:57:449, 2468 
0:0:57:464, 2357 
0:0:57:480, 2187 
0:0:57:496, 2080 
0:0:57:512, 2013 
0:0:57:527, 2006 
0:0:57:543, 2028 
0:0:57:559, 2088 
0:0:57:575, 2132 
0:0:57:591, 2150 
0:0:57:606, 2141 
0:0:57:622, 2120 
0:0:57:638, 2086 
0:0:57:654, 2026 
0:0:57:669, 1950 
0:0:57:684, 1887 
0:0:57:699, 1821 
0:0:57:715, 1730 
0:0:57:731, 1657 
0:0:57:747, 1559 
0:0:57:762, 1474 
0:0:57:778, 1396 
0:0:57:794, 1327 
0:0:57:809, 1258 
0:0:57:825, 1212 
0:0:57:840, 1177 
0:0:57:856, 1133 
0:0:57:871, 1100 
0:0:57:886, 1072 
0:0:57:901, 1059 
0:0:57:917, 1049 
0:0:57:932, 1038 
0:0:57:948, 1028 
0:0:57:964, 1017 
0:0:57:980, 1021 
0:0:57:995, 1061 
0:0:58:10, 1231 
0:0:58:26, 1490 
0:0:58:42, 1995 
0:0:58:57, 2420 
0:0:58:72, 2941 
0:0:58:88, 3330 
0:0:58:104, 3583 
0:0:58:120, 3646 
0:0:58:135, 3626 
0:0:58:150, 3537 
0:0:58:165, 3418 
0:0:58:181, 3249 
0:0:58:197, 3112 
0:0:58:213, 2985 
0:0:58:229, 2857 
0:0:58:245, 2718 
0:0:58:261, 2541 
0:0:58:277, 2409 
0:0:58:293, 2297 
0:0:58:308, 2225 
0:0:58:324, 2191 
0:0:58:340, 2184 
0:0:58:356, 2206 
0:0:58:371, 2234 
0:0:58:386, 2244 
0:0:58:403, 2243 
0:0:58:419, 2217 
0:0:58:435, 2165 
0:0:58:451, 2074 
0:0:58:467, 1986 
0:0:58:483, 1893 
0:0:58:499, 1807 
0:0:58:514, 1701 
0:0:58:529, 1622 
0:0:58:545, 1565 
0:0:58:561, 1489 
0:0:58:577, 1389 
0:0:58:593, 1316 
0:0:58:609, 1274 
0:0:58:624, 1224 
0:0:58:640, 1183 
0:0:58:656, 1151 
0:0:58:672, 1122 
0:0:58:688, 1094 
0:0:58:703, 1073 
0:0:58:719, 1052 
0:0:58:734, 1035 
0:0:58:749, 1030 
0:0:58:765, 1031 
0:0:58:781, 1123 
0:0:58:797, 1373 
0:0:58:812, 1811 
0:0:58:828, 2489 
0:0:58:843, 2969 
0:0:58:858, 3306 
0:0:58:874, 3518 
0:0:58:890, 3545 
0:0:58:906, 3478 
0:0:58:922, 3326 
0:0:58:937, 3193 
0:0:58:952, 3126 
0:0:58:968, 2991 
0:0:58:983, 2854 
0:0:58:999, 2720 
0:0:59:14, 2575 
0:0:59:30, 2403 
0:0:59:46, 2278 
0:0:59:62, 2160 
0:0:59:77, 2122 
0:0:59:92, 2099 
0:0:59:108, 2118 
0:0:59:124, 2151 
0:0:59:140, 2176 
0:0:59:156, 2188 
0:0:59:172, 2183 
0:0:59:188, 2158 
0:0:59:203, 2114 
0:0:59:218, 2050 
0:0:59:234, 1970 
0:0:59:250, 1857 
0:0:59:265, 1769 
0:0:59:280, 1687 
0:0:59:295, 1606 
0:0:59:311, 1526 
0:0:59:326, 1438 
0:0:59:342, 1368 
0:0:59:357, 1305 
0:0:59:373, 1263 
0:0:59:389, 1207 
0:0:59:404, 1184 
0:0:59:420, 1154 
0:0:59:436, 1137 
0:0:59:452, 1117 
0:0:59:467, 1094 
0:0:59:482, 1069 
0:0:59:498, 1049 
0:0:59:513, 1037 
0:0:59:529, 1066 
0:0:59:545, 1172 
0:0:59:559, 1442 
0:0:59:574, 1765 
0:0:59:591, 2406 
0:0:59:606, 2879 
0:0:59:622, 3152 
0:0:59:638, 3409 
0:0:59:654, 3470 
0:0:59:670, 3465 
0:0:59:686, 3414 
0:0:59:701, 3337 
0:0:59:717, 3246 
0:0:59:733, 3140 
0:0:59:749, 3031 
0:0:59:765, 2852 
0:0:59:780, 2742 
0:0:59:795, 2591 
0:0:59:810, 2480 
0:0:59:826, 2366 
0:0:59:841, 2256 
0:0:59:857, 2162 
0:0:59:873, 2067 
0:0:59:888, 2009 
0:0:59:904, 1999 
0:0:59:920, 2030 
0:0:59:936, 2078 
0:0:59:951, 2128 
0:0:59:966, 2148 
0:0:59:981, 2168 
0:0:59:996, 2164 
0:1:0:11, 2140 
0:1:0:26, 2091 
0:1:0:41, 2026 
0:1:0:57, 1949 
0:1:0:72, 1869 
0:1:0:88, 1756 
0:1:0:104, 1663 
0:1:0:120, 1558 
0:1:0:136, 1482 
0:1:0:151, 1410 
0:1:0:167, 1263 
0:1:0:183, 1202 
0:1:0:199, 1170 
0:1:0:215, 1127 
0:1:0:231, 1110 
0:1:0:246, 1086 
0:1:0:261, 1061 
0:1:0:277, 1045 
0:1:0:293, 1031 
0:1:0:308, 1028 
0:1:0:324, 1052 
0:1:0:340, 1164 
0:1:0:356, 1450 
0:1:0:372, 2042 
0:1:0:388, 2578 
0:1:0:404, 2932 
0:1:0:420, 3210 
0:1:0:436, 3482 
0:1:0:452, 3554 
0:1:0:468, 3526 
0:1:0:483, 3429 
0:1:0:498, 3299 
0:1:0:514, 3160 
0:1:0:530, 2982 
0:1:0:545, 2849 
0:1:0:561, 2673 
0:1:0:577, 2525 
0:1:0:593, 2379 
0:1:0:608, 2278 
0:1:0:624, 2172 
0:1:0:640, 2123 
0:1:0:656, 2094 
0:1:0:672, 2104 
0:1:0:688, 2127 
0:1:0:704, 2152 
0:1:0:719, 2176 
0:1:0:734, 2189 
0:1:0:749, 2202 
0:1:0:765, 2187 
0:1:0:781, 2151 
0:1:0:796, 2094 
0:1:0:812, 2025 
0:1:0:827, 1944 
0:1:0:842, 1856 
0:1:0:858, 1763 
0:1:0:874, 1656 
0:1:0:890, 1572 
0:1:0:905, 1513 
0:1:0:921, 1439 
0:1:0:937, 1364 
0:1:0:952, 1301 
0:1:0:967, 1248 
0:1:0:983, 1201 
0:1:0:999, 1169 
0:1:1:15, 1146 
0:1:1:31, 1120 
0:1:1:46, 1109 
0:1:1:62, 1094 
0:1:1:78, 1072 
0:1:1:94, 1050 
0:1:1:109, 1039 
0:1:1:125, 1060 
0:1:1:141, 1208 
0:1:1:157, 1521 
0:1:1:173, 2011 
0:1:1:188, 2423 
0:1:1:203, 2922 
0:1:1:219, 3209 
0:1:1:235, 3485 
0:1:1:251, 3576 
0:1:1:267, 3570 
0:1:1:283, 3489 
0:1:1:299, 3366 
0:1:1:315, 3200 
0:1:1:331, 3070 
0:1:1:347, 2923 
0:1:1:363, 2794 
0:1:1:379, 2652 
0:1:1:395, 2509 
0:1:1:411, 2377 
0:1:1:426, 2299 
0:1:1:441, 2234 
0:1:1:457, 2209 
0:1:1:473, 2204 
0:1:1:489, 2234 
0:1:1:504, 2256 
0:1:1:520, 2265 
0:1:1:535, 2250 
0:1:1:550, 2212 
0:1:1:566, 2164 
0:1:1:582, 2083 
0:1:1:598, 2001 
0:1:1:614, 1939 
0:1:1:630, 1876 
0:1:1:646, 1809 
0:1:1:661, 1742 
0:1:1:676, 1659 
0:1:1:692, 1576 
0:1:1:707, 1500 
0:1:1:723, 1432 
0:1:1:739, 1366 
0:1:1:755, 1307 
0:1:1:771, 1259 
0:1:1:787, 1221 
0:1:1:803, 1191 
0:1:1:819, 1165 
0:1:1:834, 1150 
0:1:1:850, 1102 
0:1:1:866, 1080 
0:1:1:882, 1057 
0:1:1:897, 1049 
0:1:1:912, 1089 
0:1:1:928, 1253 
0:1:1:944, 1605 
0:1:1:960, 2231 
0:1:1:976, 2615 
0:1:1:992, 3044 
0:1:2:8, 3373 
0:1:2:24, 3484 
0:1:2:40, 3495 
0:1:2:56, 3447 
0:1:2:72, 3346 
0:1:2:88, 3192 
0:1:2:104, 3068 
0:1:2:119, 2945 
0:1:2:134, 2822 
0:1:2:149, 2687 
0:1:2:164, 2551 
0:1:2:179, 2423 
0:1:2:195, 2304 
0:1:2:211, 2208 
0:1:2:227, 2162 
0:1:2:243, 2135 
0:1:2:259, 2128 
0:1:2:275, 2144 
0:1:2:291, 2168 
0:1:2:306, 2187 
0:1:2:322, 2197 
0:1:2:338, 2182 
0:1:2:354, 2149 
0:1:2:369, 2079 
0:1:2:384, 2022 
0:1:2:400, 1943 
0:1:2:416, 1857 
0:1:2:432, 1763 
0:1:2:448, 1693 
0:1:2:464, 1600 
0:1:2:480, 1517 
0:1:2:496, 1440 
0:1:2:511, 1357 
0:1:2:527, 1301 
0:1:2:542, 1247 
0:1:2:558, 1202 
0:1:2:574, 1171 
0:1:2:590, 1143 
0:1:2:605, 1125 
0:1:2:620, 1110 
0:1:2:636, 1097 
0:1:2:652, 1075 
0:1:2:667, 1060 
0:1:2:683, 1039 
0:1:2:699, 1027 
0:1:2:715, 1056 
0:1:2:731, 1192 
0:1:2:747, 1502 
0:1:2:763, 2101 
0:1:2:779, 2606 
0:1:2:795, 3023 
0:1:2:810, 3369 
0:1:2:826, 3445 
0:1:2:841, 3424 
0:1:2:856, 3360 
0:1:2:872, 3245 
0:1:2:888, 3079 
0:1:2:903, 2938 
0:1:2:919, 2800 
0:1:2:935, 2654 
0:1:2:951, 2459 
0:1:2:966, 2317 
0:1:2:982, 2191 
0:1:2:998, 2106 
0:1:3:13, 2060 
0:1:3:29, 2058 
0:1:3:45, 2100 
0:1:3:61, 2137 
0:1:3:76, 2169 
0:1:3:91, 2197 
0:1:3:107, 2200 
0:1:3:123, 2181 
0:1:3:139, 2141 
0:1:3:154, 2097 
0:1:3:169, 2024 
0:1:3:185, 1938 
0:1:3:201, 1848 
0:1:3:216, 1767 
0:1:3:232, 1709 
0:1:3:248, 1611 
0:1:3:264, 1526 
0:1:3:280, 1465 
0:1:3:296, 1377 
0:1:3:312, 1313 
0:1:3:327, 1265 
0:1:3:342, 1224 
0:1:3:358, 1188 
0:1:3:374, 1151 
0:1:3:390, 1126 
0:1:3:406, 1108 
0:1:3:422, 1094 
0:1:3:438, 1075 
0:1:3:454, 1056 
0:1:3:470, 1055 
0:1:3:485, 1070 
0:1:3:501, 1149 
0:1:3:516, 1789 
0:1:3:532, 2296 
0:1:3:547, 2889 
0:1:3:562, 3222 
0:1:3:578, 3437 
0:1:3:594, 3474 
0:1:3:610, 3408 
0:1:3:626, 3330 
0:1:3:642, 3233 
0:1:3:658, 3093 
0:1:3:674, 2956 
0:1:3:690, 2853 
0:1:3:706, 2749 
0:1:3:721, 2608 
0:1:3:736, 2457 
0:1:3:752, 2313 
0:1:3:768, 2164 
0:1:3:783, 2087 
0:1:3:798, 2054 
0:1:3:814, 2062 
0:1:3:830, 2099 
0:1:3:846, 2140 
0:1:3:862, 2170 
0:1:3:878, 2174 
0:1:3:894, 2165 
0:1:3:909, 2112 
0:1:3:925, 2046 
0:1:3:941, 1973 
0:1:3:957, 1864 
0:1:3:972, 1768 
0:1:3:988, 1674 
0:1:4:4, 1582 
0:1:4:20, 1499 
0:1:4:35, 1424 
0:1:4:50, 1353 
0:1:4:66, 1284 
0:1:4:82, 1236 
0:1:4:98, 1189 
0:1:4:113, 1151 
0:1:4:129, 1119 
0:1:4:145, 1094 
0:1:4:161, 1068 
0:1:4:177, 1050 
0:1:4:193, 1038 
0:1:4:209, 1025 
0:1:4:225, 1016 
0:1:4:241, 1033 
0:1:4:256, 1125 
0:1:4:271, 1368 
0:1:4:287, 1799 
0:1:4:303, 2342 
0:1:4:318, 2738 
0:1:4:334, 3254 
0:1:4:350, 3523 
0:1:4:366, 3597 
0:1:4:382, 3547 
0:1:4:398, 3472 
0:1:4:414, 3346 
0:1:4:430, 3208 
0:1:4:446, 3073 
0:1:4:462, 2924 
0:1:4:478, 2807 
0:1:4:493, 2676 
0:1:4:508, 2571 
0:1:4:524, 2400 
0:1:4:540, 2284 
0:1:4:556, 2201 
0:1:4:572, 2173 
0:1:4:587, 2175 
0:1:4:602, 2192 
0:1:4:618, 2208 
0:1:4:634, 2218 
0:1:4:650, 2213 
0:1:4:666, 2184 
0:1:4:682, 2142 
0:1:4:698, 2097 
0:1:4:714, 2043 
0:1:4:729, 1985 
0:1:4:744, 1922 
0:1:4:760, 1838 
0:1:4:776, 1726 
0:1:4:792, 1645 
0:1:4:807, 1537 
0:1:4:823, 1455 
0:1:4:839, 1375 
0:1:4:854, 1290 
0:1:4:869, 1239 
0:1:4:885, 1196 
0:1:4:901, 1160 
0:1:4:916, 1147 
0:1:4:932, 1128 
0:1:4:948, 1104 
0:1:4:963, 1078 
0:1:4:978, 1050 
0:1:4:994, 1030 
0:1:5:10, 1021 
0:1:5:26, 1029 
0:1:5:42, 1107 
0:1:5:58, 1421 
0:1:5:74, 1870 
0:1:5:90, 2536 
0:1:5:106, 2997 
0:1:5:122, 3351 
0:1:5:138, 3516 
0:1:5:154, 3543 
0:1:5:170, 3352 
0:1:5:186, 3192 
0:1:5:201, 3062 
0:1:5:216, 2930 
0:1:5:232, 2798 
0:1:5:248, 2654 
0:1:5:264, 2478 
0:1:5:280, 2375 
0:1:5:296, 2248 
0:1:5:312, 2144 
0:1:5:328, 2113 
0:1:5:344, 2102 
0:1:5:360, 2125 
0:1:5:375, 2155 
0:1:5:390, 2178 
0:1:5:406, 2189 
0:1:5:422, 2167 
0:1:5:437, 2141 
0:1:5:452, 2086 
0:1:5:467, 2011 
0:1:5:483, 1904 
0:1:5:499, 1812 
0:1:5:515, 1726 
0:1:5:531, 1637 
0:1:5:547, 1559 
0:1:5:562, 1484 
0:1:5:578, 1387 
0:1:5:594, 1321 
0:1:5:609, 1261 
0:1:5:625, 1209 
0:1:5:640, 1169 
0:1:5:655, 1151 
0:1:5:670, 1130 
0:1:5:685, 1101 
0:1:5:701, 1082 
0:1:5:716, 1060 
0:1:5:731, 1049 
0:1:5:747, 1037 
0:1:5:763, 1022 
0:1:5:779, 1010 
0:1:5:795, 1055 
0:1:5:810, 1223 
0:1:5:826, 1564 
0:1:5:842, 2185 
0:1:5:858, 2695 
0:1:5:874, 3168 
0:1:5:890, 3401 
0:1:5:905, 3455 
0:1:5:920, 3426 
0:1:5:936, 3334 
0:1:5:951, 3240 
0:1:5:967, 3097 
0:1:5:982, 2952 
0:1:5:997, 2803 
0:1:6:13, 2654 
0:1:6:28, 2541 
0:1:6:43, 2424 
0:1:6:59, 2273 
0:1:6:74, 2144 
0:1:6:89, 2043 
0:1:6:105, 1990 
0:1:6:120, 1986 
0:1:6:135, 2016 
0:1:6:150, 2057 
0:1:6:165, 2085 
0:1:6:180, 2109 
0:1:6:195, 2117 
0:1:6:210, 2105 
0:1:6:226, 2079 
0:1:6:242, 2027 
0:1:6:258, 1936 
0:1:6:274, 1875 
0:1:6:290, 1793 
0:1:6:306, 1705 
0:1:6:321, 1614 
0:1:6:337, 1535 
0:1:6:353, 1459 
0:1:6:368, 1404 
0:1:6:383, 1355 
0:1:6:399, 1278 
0:1:6:414, 1226 
0:1:6:430, 1181 
0:1:6:445, 1149 
0:1:6:460, 1115 
0:1:6:476, 1087 
0:1:6:492, 1065 
0:1:6:509, 1052 
0:1:6:525, 1038 
0:1:6:541, 1026 
0:1:6:557, 1022 
0:1:6:573, 1051 
0:1:6:589, 1131 
0:1:6:604, 1378 
0:1:6:618, 1814 
0:1:6:633, 2216 
0:1:6:649, 2741 
0:1:6:665, 3073 
0:1:6:680, 3329 
0:1:6:696, 3556 
0:1:6:712, 3601 
0:1:6:728, 3571 
0:1:6:744, 3476 
0:1:6:760, 3306 
0:1:6:776, 3197 
0:1:6:792, 3052 
0:1:6:807, 2871 
0:1:6:823, 2730 
0:1:6:838, 2580 
0:1:6:853, 2427 
0:1:6:869, 2292 
0:1:6:885, 2156 
0:1:6:901, 2095 
0:1:6:917, 2075 
0:1:6:933, 2083 
0:1:6:949, 2122 
0:1:6:965, 2154 
0:1:6:981, 2170 
0:1:6:997, 2166 
0:1:7:12, 2149 
0:1:7:27, 2099 
0:1:7:42, 2035 
0:1:7:58, 1959 
0:1:7:73, 1877 
0:1:7:88, 1781 
0:1:7:103, 1686 
0:1:7:119, 1564 
0:1:7:135, 1480 
0:1:7:151, 1394 
0:1:7:166, 1325 
0:1:7:181, 1263 
0:1:7:197, 1224 
0:1:7:213, 1175 
0:1:7:229, 1140 
0:1:7:245, 1111 
0:1:7:261, 1078 
0:1:7:277, 1061 
0:1:7:293, 1038 
0:1:7:308, 1027 
0:1:7:323, 1022 
0:1:7:339, 1015 
0:1:7:354, 1024 
0:1:7:369, 1098 
0:1:7:384, 1326 
0:1:7:400, 1631 
0:1:7:415, 2160 
0:1:7:430, 2706 
0:1:7:445, 3158 
0:1:7:461, 3501 
0:1:7:477, 3622 
0:1:7:493, 3625 
0:1:7:509, 3550 
0:1:7:524, 3402 
0:1:7:539, 3272 
0:1:7:554, 3141 
0:1:7:569, 3020 
0:1:7:585, 2866 
0:1:7:600, 2728 
0:1:7:616, 2624 
0:1:7:632, 2517 
0:1:7:648, 2382 
0:1:7:664, 2303 
0:1:7:680, 2240 
0:1:7:695, 2197 
0:1:7:710, 2178 
0:1:7:726, 2177 
0:1:7:742, 2185 
0:1:7:758, 2198 
0:1:7:773, 2214 
0:1:7:788, 2212 
0:1:7:804, 2176 
0:1:7:819, 2147 
0:1:7:835, 2076 
0:1:7:851, 2005 
0:1:7:867, 1929 
0:1:7:883, 1817 
0:1:7:899, 1727 
0:1:7:915, 1609 
0:1:7:930, 1542 
0:1:7:946, 1445 
0:1:7:962, 1375 
0:1:7:978, 1317 
0:1:7:994, 1259 
0:1:8:9, 1200 
0:1:8:24, 1171 
0:1:8:39, 1134 
0:1:8:55, 1103 
0:1:8:71, 1078 
0:1:8:87, 1054 
0:1:8:103, 1035 
0:1:8:119, 1021 
0:1:8:135, 1008 
0:1:8:150, 1002 
0:1:8:165, 1022 
0:1:8:180, 1095 
0:1:8:195, 1339 
0:1:8:210, 1905 
0:1:8:226, 2318 
0:1:8:241, 2713 
0:1:8:256, 3135 
0:1:8:272, 3398 
0:1:8:288, 3519 
0:1:8:304, 3555 
0:1:8:319, 3483 
0:1:8:335, 3370 
0:1:8:350, 3246 
0:1:8:366, 3121 
0:1:8:382, 2961 
0:1:8:398, 2861 
0:1:8:413, 2723 
0:1:8:429, 2585 
0:1:8:445, 2448 
0:1:8:461, 2321 
0:1:8:476, 2244 
0:1:8:491, 2187 
0:1:8:506, 2142 
0:1:8:522, 2127 
0:1:8:538, 2142 
0:1:8:553, 2159 
0:1:8:568, 2173 
0:1:8:584, 2167 
0:1:8:600, 2139 
0:1:8:616, 2110 
0:1:8:632, 2052 
0:1:8:647, 1995 
0:1:8:663, 1911 
0:1:8:679, 1846 
0:1:8:695, 1756 
0:1:8:711, 1675 
0:1:8:726, 1589 
0:1:8:741, 1505 
0:1:8:757, 1426 
0:1:8:773, 1355 
0:1:8:789, 1279 
0:1:8:805, 1208 
0:1:8:820, 1165 
0:1:8:836, 1138 
0:1:8:852, 1109 
0:1:8:867, 1078 
0:1:8:883, 1051 
0:1:8:899, 1019 
0:1:8:915, 995 
0:1:8:930, 984 
0:1:8:945, 977 
0:1:8:960, 974 
0:1:8:976, 997 
0:1:8:992, 1121 
0:1:9:8, 1381 
0:1:9:23, 1935 
0:1:9:39, 2453 
0:1:9:55, 2808 
0:1:9:71, 3269 
0:1:9:87, 3430 
0:1:9:103, 3458 
0:1:9:119, 3377 
0:1:9:134, 3257 
0:1:9:149, 3122 
0:1:9:165, 2944 
0:1:9:180, 2839 
0:1:9:195, 2689 
0:1:9:210, 2493 
0:1:9:226, 2378 
0:1:9:242, 2231 
0:1:9:258, 2139 
0:1:9:274, 2051 
0:1:9:290, 2003 
0:1:9:305, 1995 
0:1:9:320, 2023 
0:1:9:335, 2054 
0:1:9:351, 2078 
0:1:9:367, 2095 
0:1:9:383, 2093 
0:1:9:399, 2081 
0:1:9:414, 2051 
0:1:9:429, 2026 
0:1:9:445, 1964 
0:1:9:461, 1907 
0:1:9:476, 1820 
0:1:9:492, 1733 
0:1:9:508, 1653 
0:1:9:524, 1552 
0:1:9:539, 1474 
0:1:9:555, 1402 
0:1:9:571, 1331 
0:1:9:587, 1250 
0:1:9:603, 1185 
0:1:9:618, 1150 
0:1:9:634, 1115 
0:1:9:649, 1094 
0:1:9:664, 1075 
0:1:9:680, 1062 
0:1:9:696, 1049 
0:1:9:712, 1036 
0:1:9:727, 1021 
0:1:9:742, 1011 
0:1:9:758, 1003 
0:1:9:774, 1000 
0:1:9:789, 1031 
0:1:9:804, 1156 
0:1:9:819, 1452 
0:1:9:835, 2066 
0:1:9:851, 2606 
0:1:9:867, 3063 
0:1:9:882, 3402 
0:1:9:897, 3550 
0:1:9:913, 3565 
0:1:9:929, 3503 
0:1:9:945, 3398 
0:1:9:961, 3236 
0:1:9:977, 3095 
0:1:9:993, 2926 
0:1:10:9, 2781 
0:1:10:25, 2634 
0:1:10:41, 2485 
0:1:10:57, 2376 
0:1:10:73, 2279 
0:1:10:89, 2178 
0:1:10:105, 2109 
0:1:10:120, 2101 
0:1:10:135, 2114 
0:1:10:150, 2147 
0:1:10:165, 2175 
0:1:10:181, 2184 
0:1:10:197, 2164 
0:1:10:213, 2119 
0:1:10:228, 2058 
0:1:10:243, 1986 
0:1:10:259, 1907 
0:1:10:275, 1846 
0:1:10:291, 1736 
0:1:10:306, 1649 
0:1:10:321, 1566 
0:1:10:337, 1459 
0:1:10:352, 1383 
0:1:10:367, 1314 
0:1:10:382, 1263 
0:1:10:398, 1229 
0:1:10:413, 1191 
0:1:10:429, 1152 
0:1:10:445, 1131 
0:1:10:461, 1103 
0:1:10:476, 1092 
0:1:10:492, 1070 
0:1:10:508, 1052 
0:1:10:524, 1037 
0:1:10:540, 1026 
