Time, Data
0:0:5:127, 1529 
0:0:5:143, 1503 
0:0:5:159, 1476 
0:0:5:174, 1454 
0:0:5:189, 1440 
0:0:5:205, 1423 
0:0:5:221, 1419 
0:0:5:236, 1422 
0:0:5:251, 1421 
0:0:5:266, 1420 
0:0:5:281, 1423 
0:0:5:296, 1432 
0:0:5:311, 1443 
0:0:5:326, 1447 
0:0:5:341, 1444 
0:0:5:357, 1433 
0:0:5:373, 1426 
0:0:5:389, 1430 
0:0:5:406, 1447 
0:0:5:422, 1510 
0:0:5:438, 1667 
0:0:5:454, 1922 
0:0:5:469, 2238 
0:0:5:484, 2586 
0:0:5:500, 2839 
0:0:5:515, 3148 
0:0:5:530, 3336 
0:0:5:545, 3416 
0:0:5:561, 3398 
0:0:5:577, 3303 
0:0:5:593, 3128 
0:0:5:609, 2970 
0:0:5:625, 2811 
0:0:5:640, 2660 
0:0:5:655, 2518 
0:0:5:671, 2363 
0:0:5:687, 2258 
0:0:5:702, 2195 
0:0:5:717, 2121 
0:0:5:733, 2065 
0:0:5:749, 2038 
0:0:5:764, 2047 
0:0:5:779, 2072 
0:0:5:795, 2099 
0:0:5:811, 2121 
0:0:5:827, 2139 
0:0:5:843, 2142 
0:0:5:859, 2118 
0:0:5:875, 2088 
0:0:5:891, 2078 
0:0:5:907, 2068 
0:0:5:922, 2043 
0:0:5:937, 2015 
0:0:5:952, 1958 
0:0:5:968, 1900 
0:0:5:984, 1836 
0:0:6:0, 1778 
0:0:6:16, 1729 
0:0:6:32, 1684 
0:0:6:48, 1647 
0:0:6:64, 1616 
0:0:6:80, 1585 
0:0:6:96, 1553 
0:0:6:112, 1532 
0:0:6:127, 1519 
0:0:6:142, 1506 
0:0:6:158, 1490 
0:0:6:173, 1474 
0:0:6:188, 1468 
0:0:6:203, 1466 
0:0:6:219, 1461 
0:0:6:235, 1458 
0:0:6:251, 1456 
0:0:6:267, 1456 
0:0:6:283, 1463 
0:0:6:299, 1467 
0:0:6:315, 1469 
0:0:6:331, 1467 
0:0:6:347, 1463 
0:0:6:362, 1464 
0:0:6:378, 1491 
0:0:6:394, 1555 
0:0:6:409, 1711 
0:0:6:424, 2018 
0:0:6:439, 2253 
0:0:6:455, 2589 
0:0:6:471, 2828 
0:0:6:487, 3039 
0:0:6:503, 3253 
0:0:6:519, 3370 
0:0:6:534, 3434 
0:0:6:549, 3396 
0:0:6:565, 3287 
0:0:6:581, 3145 
0:0:6:597, 3028 
0:0:6:613, 2834 
0:0:6:628, 2675 
0:0:6:643, 2526 
0:0:6:658, 2427 
0:0:6:673, 2280 
0:0:6:688, 2178 
0:0:6:704, 2116 
0:0:6:720, 2079 
0:0:6:735, 2027 
0:0:6:751, 2014 
0:0:6:766, 2036 
0:0:6:781, 2072 
0:0:6:797, 2097 
0:0:6:812, 2127 
0:0:6:828, 2138 
0:0:6:844, 2126 
0:0:6:860, 2085 
0:0:6:875, 2043 
0:0:6:890, 1990 
0:0:6:906, 1928 
0:0:6:922, 1851 
0:0:6:937, 1807 
0:0:6:952, 1752 
0:0:6:967, 1706 
0:0:6:983, 1666 
0:0:6:998, 1628 
0:0:7:14, 1585 
0:0:7:30, 1568 
0:0:7:46, 1552 
0:0:7:62, 1538 
0:0:7:78, 1522 
0:0:7:94, 1510 
0:0:7:109, 1496 
0:0:7:124, 1488 
0:0:7:140, 1487 
0:0:7:156, 1479 
0:0:7:172, 1465 
0:0:7:187, 1458 
0:0:7:202, 1457 
0:0:7:218, 1465 
0:0:7:234, 1466 
0:0:7:250, 1460 
0:0:7:266, 1462 
0:0:7:282, 1465 
0:0:7:297, 1505 
0:0:7:313, 1623 
0:0:7:329, 1892 
0:0:7:344, 2111 
0:0:7:359, 2441 
0:0:7:374, 2770 
0:0:7:389, 3047 
0:0:7:405, 3316 
0:0:7:421, 3369 
0:0:7:436, 3347 
0:0:7:451, 3260 
0:0:7:467, 3119 
0:0:7:483, 2915 
0:0:7:499, 2753 
0:0:7:514, 2596 
0:0:7:530, 2459 
0:0:7:545, 2333 
0:0:7:561, 2243 
0:0:7:576, 2166 
0:0:7:591, 2086 
0:0:7:607, 2037 
0:0:7:623, 1994 
0:0:7:639, 1986 
0:0:7:655, 2013 
0:0:7:671, 2050 
0:0:7:687, 2096 
0:0:7:702, 2136 
0:0:7:718, 2159 
0:0:7:733, 2141 
0:0:7:748, 2109 
0:0:7:764, 2081 
0:0:7:780, 2033 
0:0:7:795, 1973 
0:0:7:810, 1923 
0:0:7:825, 1855 
0:0:7:840, 1795 
0:0:7:856, 1755 
0:0:7:872, 1698 
0:0:7:888, 1659 
0:0:7:904, 1621 
0:0:7:920, 1586 
0:0:7:936, 1562 
0:0:7:951, 1555 
0:0:7:967, 1548 
0:0:7:983, 1537 
0:0:7:998, 1528 
0:0:8:13, 1517 
0:0:8:28, 1503 
0:0:8:43, 1488 
0:0:8:58, 1485 
0:0:8:73, 1481 
0:0:8:89, 1474 
0:0:8:105, 1472 
0:0:8:121, 1471 
0:0:8:137, 1473 
0:0:8:153, 1478 
0:0:8:169, 1479 
0:0:8:185, 1476 
0:0:8:200, 1476 
0:0:8:215, 1491 
0:0:8:231, 1554 
0:0:8:247, 1706 
0:0:8:263, 1956 
0:0:8:278, 2274 
0:0:8:294, 2623 
0:0:8:310, 2871 
0:0:8:326, 3172 
0:0:8:341, 3356 
0:0:8:356, 3419 
0:0:8:372, 3418 
0:0:8:387, 3361 
0:0:8:403, 3269 
0:0:8:419, 3124 
0:0:8:435, 2967 
0:0:8:451, 2806 
0:0:8:467, 2651 
0:0:8:483, 2474 
0:0:8:498, 2381 
0:0:8:513, 2272 
0:0:8:528, 2173 
0:0:8:543, 2096 
0:0:8:558, 2051 
0:0:8:574, 2039 
0:0:8:590, 2040 
0:0:8:605, 2044 
0:0:8:620, 2054 
0:0:8:636, 2063 
0:0:8:652, 2092 
0:0:8:668, 2107 
0:0:8:685, 2114 
0:0:8:700, 2121 
0:0:8:715, 2129 
0:0:8:731, 2126 
0:0:8:746, 2125 
0:0:8:761, 2113 
0:0:8:777, 2086 
0:0:8:793, 2077 
0:0:8:809, 2029 
0:0:8:825, 1975 
0:0:8:841, 1919 
0:0:8:856, 1880 
0:0:8:871, 1824 
0:0:8:886, 1768 
