Time, Data
0:0:47:614, 2705 
0:0:47:629, 2638 
0:0:47:644, 2511 
0:0:47:660, 2413 
0:0:47:675, 2298 
0:0:47:690, 2137 
0:0:47:705, 1983 
0:0:47:721, 1852 
0:0:47:737, 1775 
0:0:47:753, 1758 
0:0:47:769, 1794 
0:0:47:785, 1852 
0:0:47:801, 1920 
0:0:47:817, 1952 
0:0:47:833, 1977 
0:0:47:848, 1976 
0:0:47:864, 1955 
0:0:47:880, 1923 
0:0:47:896, 1887 
0:0:47:911, 1831 
0:0:47:926, 1764 
0:0:47:941, 1701 
0:0:47:957, 1647 
0:0:47:973, 1596 
0:0:47:989, 1540 
0:0:48:6, 1508 
0:0:48:22, 1498 
0:0:48:37, 1481 
0:0:48:53, 1457 
0:0:48:69, 1442 
0:0:48:85, 1417 
0:0:48:101, 1386 
0:0:48:116, 1365 
0:0:48:132, 1359 
0:0:48:148, 1392 
0:0:48:163, 1530 
0:0:48:179, 1805 
0:0:48:194, 2073 
0:0:48:210, 2417 
0:0:48:226, 2705 
0:0:48:241, 2934 
0:0:48:257, 2998 
0:0:48:273, 2982 
0:0:48:289, 2911 
0:0:48:305, 2746 
0:0:48:320, 2586 
0:0:48:336, 2429 
0:0:48:352, 2237 
0:0:48:368, 2104 
0:0:48:383, 1994 
0:0:48:398, 1953 
0:0:48:413, 1946 
0:0:48:428, 1985 
0:0:48:443, 2031 
0:0:48:459, 2077 
0:0:48:475, 2107 
0:0:48:490, 2124 
0:0:48:505, 2124 
0:0:48:520, 2099 
0:0:48:536, 2024 
0:0:48:552, 1952 
0:0:48:568, 1845 
0:0:48:584, 1765 
0:0:48:600, 1698 
0:0:48:615, 1636 
0:0:48:630, 1596 
0:0:48:646, 1562 
0:0:48:662, 1495 
0:0:48:677, 1473 
0:0:48:693, 1428 
0:0:48:708, 1407 
0:0:48:724, 1394 
0:0:48:740, 1382 
0:0:48:756, 1364 
0:0:48:772, 1360 
0:0:48:788, 1408 
0:0:48:804, 1578 
0:0:48:820, 1975 
0:0:48:835, 2358 
0:0:48:850, 2711 
0:0:48:865, 3066 
0:0:48:880, 3194 
0:0:48:896, 3277 
0:0:48:912, 3267 
0:0:48:928, 3170 
0:0:48:944, 3041 
0:0:48:960, 2878 
0:0:48:976, 2737 
0:0:48:992, 2595 
0:0:49:8, 2433 
0:0:49:24, 2354 
0:0:49:39, 2255 
0:0:49:55, 2235 
0:0:49:71, 2192 
0:0:49:86, 2184 
0:0:49:101, 2194 
0:0:49:117, 2223 
0:0:49:133, 2239 
0:0:49:148, 2247 
0:0:49:164, 2224 
0:0:49:180, 2171 
0:0:49:196, 2108 
0:0:49:212, 2025 
0:0:49:228, 1937 
0:0:49:243, 1879 
0:0:49:259, 1779 
0:0:49:275, 1705 
0:0:49:291, 1637 
0:0:49:306, 1567 
0:0:49:321, 1516 
0:0:49:337, 1464 
0:0:49:353, 1421 
0:0:49:369, 1394 
0:0:49:385, 1342 
0:0:49:401, 1304 
0:0:49:417, 1267 
0:0:49:433, 1236 
0:0:49:448, 1213 
0:0:49:464, 1233 
0:0:49:480, 1346 
0:0:49:496, 1578 
0:0:49:512, 1944 
0:0:49:528, 2373 
0:0:49:543, 2786 
0:0:49:558, 3205 
0:0:49:573, 3390 
0:0:49:588, 3470 
0:0:49:604, 3424 
0:0:49:620, 3316 
0:0:49:637, 3196 
0:0:49:653, 3053 
0:0:49:669, 2929 
0:0:49:685, 2867 
0:0:49:701, 2767 
0:0:49:717, 2608 
0:0:49:733, 2525 
0:0:49:748, 2393 
0:0:49:763, 2326 
0:0:49:778, 2269 
0:0:49:793, 2235 
0:0:49:808, 2228 
0:0:49:823, 2250 
0:0:49:839, 2258 
0:0:49:855, 2228 
0:0:49:871, 2172 
0:0:49:887, 2108 
0:0:49:903, 2044 
0:0:49:918, 1974 
0:0:49:933, 1904 
0:0:49:949, 1789 
0:0:49:965, 1716 
0:0:49:981, 1649 
0:0:49:996, 1587 
0:0:50:12, 1524 
0:0:50:27, 1462 
0:0:50:42, 1416 
0:0:50:58, 1339 
0:0:50:73, 1282 
0:0:50:88, 1224 
0:0:50:104, 1167 
0:0:50:120, 1154 
0:0:50:135, 1131 
0:0:50:150, 1126 
0:0:50:166, 1174 
0:0:50:182, 1326 
0:0:50:197, 1616 
0:0:50:212, 1992 
0:0:50:228, 2394 
0:0:50:244, 2773 
0:0:50:259, 3094 
0:0:50:274, 3276 
0:0:50:289, 3307 
0:0:50:305, 3247 
0:0:50:321, 3139 
0:0:50:336, 3005 
0:0:50:351, 2879 
0:0:50:367, 2738 
0:0:50:383, 2564 
0:0:50:398, 2442 
0:0:50:414, 2300 
0:0:50:430, 2209 
0:0:50:446, 2123 
0:0:50:462, 2090 
0:0:50:478, 2086 
0:0:50:493, 2077 
0:0:50:508, 2073 
0:0:50:523, 2053 
0:0:50:539, 2022 
0:0:50:555, 1982 
0:0:50:571, 1929 
0:0:50:586, 1839 
0:0:50:602, 1773 
0:0:50:618, 1689 
0:0:50:634, 1595 
0:0:50:650, 1575 
0:0:50:666, 1491 
0:0:50:682, 1401 
0:0:50:697, 1342 
0:0:50:713, 1285 
0:0:50:728, 1260 
0:0:50:743, 1244 
0:0:50:759, 1200 
0:0:50:775, 1154 
0:0:50:791, 1129 
0:0:50:806, 1096 
0:0:50:822, 1069 
0:0:50:837, 1045 
0:0:50:853, 1034 
0:0:50:869, 1097 
0:0:50:884, 1348 
0:0:50:899, 1701 
0:0:50:914, 2016 
0:0:50:929, 2428 
0:0:50:945, 2702 
0:0:50:960, 3032 
0:0:50:975, 3174 
0:0:50:990, 3198 
0:0:51:6, 3113 
0:0:51:22, 3013 
0:0:51:37, 2879 
0:0:51:54, 2688 
0:0:51:70, 2589 
0:0:51:86, 2414 
0:0:51:101, 2278 
0:0:51:116, 2151 
0:0:51:132, 2066 
0:0:51:147, 2041 
0:0:51:162, 2030 
0:0:51:178, 2023 
0:0:51:193, 2030 
0:0:51:208, 2030 
0:0:51:224, 2012 
0:0:51:239, 1985 
0:0:51:254, 1941 
0:0:51:270, 1875 
0:0:51:286, 1809 
0:0:51:301, 1728 
0:0:51:316, 1660 
0:0:51:332, 1644 
0:0:51:348, 1584 
0:0:51:364, 1534 
0:0:51:379, 1470 
0:0:51:395, 1392 
0:0:51:410, 1343 
0:0:51:425, 1296 
0:0:51:441, 1237 
0:0:51:457, 1196 
0:0:51:473, 1174 
0:0:51:488, 1136 
0:0:51:503, 1105 
0:0:51:518, 1088 
0:0:51:535, 1065 
0:0:51:551, 1033 
0:0:51:566, 1032 
0:0:51:582, 1059 
0:0:51:598, 1188 
0:0:51:614, 1540 
0:0:51:630, 1913 
0:0:51:645, 2305 
0:0:51:660, 2653 
0:0:51:675, 2823 
0:0:51:691, 3049 
0:0:51:707, 3106 
0:0:51:723, 3047 
0:0:51:739, 2951 
0:0:51:755, 2771 
0:0:51:771, 2609 
0:0:51:787, 2434 
0:0:51:802, 2316 
0:0:51:818, 2130 
0:0:51:834, 2004 
0:0:51:850, 1914 
0:0:51:866, 1883 
0:0:51:882, 1894 
0:0:51:897, 1920 
0:0:51:912, 1954 
0:0:51:928, 1975 
0:0:51:943, 1957 
0:0:51:959, 1932 
0:0:51:975, 1870 
0:0:51:991, 1845 
0:0:52:7, 1763 
0:0:52:23, 1692 
0:0:52:39, 1612 
0:0:52:55, 1540 
0:0:52:71, 1459 
0:0:52:86, 1397 
0:0:52:102, 1350 
0:0:52:118, 1283 
0:0:52:133, 1242 
0:0:52:148, 1217 
0:0:52:164, 1182 
0:0:52:180, 1169 
0:0:52:196, 1161 
0:0:52:212, 1137 
0:0:52:228, 1126 
0:0:52:243, 1114 
0:0:52:260, 1085 
0:0:52:276, 1090 
0:0:52:292, 1205 
0:0:52:308, 1455 
0:0:52:324, 1819 
0:0:52:339, 2207 
0:0:52:355, 2627 
0:0:52:370, 2831 
0:0:52:385, 2961 
0:0:52:401, 2986 
0:0:52:417, 2918 
0:0:52:433, 2801 
0:0:52:448, 2653 
0:0:52:464, 2471 
0:0:52:480, 2289 
0:0:52:495, 2245 
0:0:52:510, 2073 
0:0:52:526, 1907 
0:0:52:541, 1821 
0:0:52:557, 1782 
0:0:52:573, 1806 
0:0:52:588, 1864 
0:0:52:603, 1875 
0:0:52:618, 1920 
0:0:52:634, 1949 
0:0:52:650, 1942 
0:0:52:666, 1898 
0:0:52:682, 1865 
0:0:52:698, 1797 
0:0:52:714, 1748 
0:0:52:730, 1696 
0:0:52:746, 1610 
0:0:52:762, 1534 
0:0:52:778, 1470 
0:0:52:794, 1407 
0:0:52:809, 1360 
0:0:52:825, 1305 
0:0:52:840, 1252 
0:0:52:855, 1213 
0:0:52:871, 1183 
0:0:52:887, 1149 
0:0:52:903, 1141 
0:0:52:919, 1131 
0:0:52:936, 1109 
0:0:52:952, 1102 
0:0:52:968, 1136 
0:0:52:983, 1265 
0:0:52:998, 1531 
0:0:53:14, 1703 
0:0:53:29, 2072 
0:0:53:45, 2334 
0:0:53:61, 2625 
0:0:53:77, 2830 
0:0:53:92, 2925 
0:0:53:108, 2946 
0:0:53:124, 2882 
0:0:53:139, 2785 
0:0:53:155, 2618 
0:0:53:171, 2440 
0:0:53:187, 2252 
0:0:53:203, 2064 
0:0:53:218, 1936 
0:0:53:234, 1833 
0:0:53:250, 1738 
0:0:53:266, 1697 
0:0:53:281, 1731 
0:0:53:297, 1810 
0:0:53:312, 1869 
0:0:53:327, 1923 
0:0:53:342, 1953 
0:0:53:358, 1941 
0:0:53:374, 1889 
0:0:53:390, 1830 
0:0:53:406, 1780 
0:0:53:422, 1729 
0:0:53:437, 1684 
0:0:53:453, 1624 
0:0:53:469, 1558 
0:0:53:485, 1469 
0:0:53:501, 1413 
0:0:53:517, 1355 
0:0:53:533, 1316 
0:0:53:549, 1260 
0:0:53:564, 1227 
0:0:53:579, 1200 
0:0:53:595, 1170 
0:0:53:611, 1184 
0:0:53:627, 1239 
0:0:53:642, 1400 
0:0:53:657, 1683 
0:0:53:672, 2026 
0:0:53:688, 2459 
0:0:53:703, 2667 
0:0:53:719, 2890 
0:0:53:735, 2930 
0:0:53:751, 2874 
0:0:53:767, 2725 
0:0:53:782, 2601 
0:0:53:797, 2367 
0:0:53:813, 2177 
0:0:53:829, 1990 
0:0:53:844, 1836 
0:0:53:860, 1707 
0:0:53:876, 1673 
0:0:53:891, 1708 
0:0:53:907, 1757 
0:0:53:922, 1871 
0:0:53:937, 1931 
0:0:53:954, 1991 
0:0:53:970, 2019 
0:0:53:986, 1997 
0:0:54:2, 1924 
0:0:54:17, 1860 
0:0:54:32, 1809 
0:0:54:47, 1750 
0:0:54:63, 1704 
0:0:54:78, 1648 
0:0:54:94, 1560 
0:0:54:110, 1499 
0:0:54:125, 1458 
0:0:54:141, 1406 
0:0:54:157, 1376 
0:0:54:173, 1339 
0:0:54:189, 1299 
0:0:54:205, 1297 
0:0:54:220, 1378 
0:0:54:236, 1520 
0:0:54:251, 1820 
0:0:54:266, 2194 
0:0:54:281, 2562 
0:0:54:296, 2868 
0:0:54:311, 3093 
0:0:54:326, 3153 
0:0:54:342, 3101 
0:0:54:358, 2983 
0:0:54:374, 2778 
0:0:54:390, 2636 
0:0:54:406, 2446 
0:0:54:422, 2262 
0:0:54:437, 2091 
0:0:54:452, 2017 
0:0:54:467, 1908 
0:0:54:482, 1860 
0:0:54:497, 1852 
0:0:54:513, 1901 
0:0:54:529, 1969 
0:0:54:544, 2026 
0:0:54:560, 2069 
0:0:54:576, 2067 
0:0:54:592, 2040 
0:0:54:608, 2031 
0:0:54:624, 1979 
0:0:54:640, 1927 
0:0:54:655, 1884 
0:0:54:670, 1810 
0:0:54:686, 1724 
0:0:54:702, 1645 
0:0:54:717, 1575 
0:0:54:732, 1521 
0:0:54:748, 1486 
0:0:54:764, 1464 
0:0:54:780, 1428 
0:0:54:796, 1391 
0:0:54:812, 1373 
0:0:54:828, 1456 
0:0:54:844, 1672 
0:0:54:860, 1919 
0:0:54:876, 2420 
0:0:54:892, 2825 
0:0:54:907, 3092 
0:0:54:923, 3385 
0:0:54:939, 3491 
0:0:54:954, 3493 
0:0:54:969, 3393 
0:0:54:984, 3241 
0:0:55:0, 3034 
0:0:55:16, 2786 
0:0:55:32, 2588 
0:0:55:47, 2356 
0:0:55:63, 2245 
0:0:55:78, 2145 
0:0:55:93, 2114 
0:0:55:109, 2135 
0:0:55:124, 2183 
0:0:55:140, 2234 
0:0:55:156, 2271 
0:0:55:172, 2286 
0:0:55:187, 2299 
0:0:55:202, 2282 
0:0:55:217, 2220 
0:0:55:233, 2154 
0:0:55:248, 2088 
0:0:55:263, 2010 
0:0:55:278, 1926 
0:0:55:294, 1845 
0:0:55:310, 1756 
0:0:55:326, 1663 
0:0:55:342, 1591 
0:0:55:358, 1523 
0:0:55:373, 1471 
0:0:55:388, 1419 
0:0:55:404, 1398 
0:0:55:419, 1462 
0:0:55:434, 1668 
0:0:55:450, 2031 
0:0:55:465, 2466 
0:0:55:481, 2905 
0:0:55:497, 3284 
0:0:55:513, 3615 
0:0:55:529, 3670 
0:0:55:545, 3616 
0:0:55:560, 3510 
0:0:55:575, 3353 
0:0:55:591, 3172 
0:0:55:606, 2989 
0:0:55:621, 2795 
0:0:55:637, 2624 
0:0:55:652, 2512 
0:0:55:667, 2383 
0:0:55:682, 2322 
0:0:55:698, 2285 
0:0:55:714, 2275 
0:0:55:730, 2302 
0:0:55:746, 2325 
0:0:55:762, 2322 
0:0:55:778, 2306 
0:0:55:794, 2270 
0:0:55:810, 2199 
0:0:55:826, 2079 
0:0:55:842, 1996 
0:0:55:858, 1900 
0:0:55:874, 1807 
0:0:55:889, 1713 
0:0:55:904, 1650 
0:0:55:920, 1557 
0:0:55:936, 1505 
0:0:55:951, 1467 
0:0:55:967, 1416 
0:0:55:983, 1381 
0:0:55:999, 1332 
0:0:56:15, 1272 
0:0:56:31, 1246 
0:0:56:47, 1270 
0:0:56:63, 1485 
0:0:56:78, 1803 
0:0:56:93, 2094 
0:0:56:109, 2623 
0:0:56:124, 2900 
0:0:56:140, 2980 
0:0:56:156, 3222 
0:0:56:172, 3384 
0:0:56:188, 3432 
0:0:56:204, 3384 
0:0:56:220, 3263 
0:0:56:236, 3112 
0:0:56:251, 2969 
0:0:56:267, 2779 
0:0:56:283, 2640 
0:0:56:298, 2545 
0:0:56:314, 2421 
0:0:56:330, 2283 
0:0:56:346, 2208 
0:0:56:361, 2157 
0:0:56:376, 2136 
0:0:56:392, 2121 
0:0:56:408, 2104 
0:0:56:423, 2086 
0:0:56:439, 2026 
0:0:56:455, 1947 
0:0:56:471, 1874 
0:0:56:487, 1777 
0:0:56:503, 1728 
0:0:56:518, 1658 
0:0:56:534, 1575 
0:0:56:550, 1512 
0:0:56:566, 1437 
0:0:56:581, 1381 
0:0:56:596, 1325 
0:0:56:611, 1285 
0:0:56:627, 1252 
0:0:56:642, 1208 
0:0:56:658, 1178 
0:0:56:673, 1149 
0:0:56:688, 1125 
0:0:56:703, 1117 
0:0:56:718, 1103 
0:0:56:735, 1107 
0:0:56:750, 1201 
0:0:56:766, 1408 
0:0:56:782, 1742 
0:0:56:798, 2233 
0:0:56:814, 2570 
0:0:56:829, 2845 
0:0:56:844, 2953 
0:0:56:860, 2995 
0:0:56:876, 2968 
0:0:56:892, 2893 
0:0:56:908, 2794 
0:0:56:924, 2708 
0:0:56:940, 2615 
0:0:56:956, 2510 
0:0:56:972, 2429 
0:0:56:988, 2286 
0:0:57:3, 2178 
0:0:57:19, 2112 
0:0:57:35, 2031 
0:0:57:50, 2017 
0:0:57:65, 2013 
0:0:57:80, 2011 
0:0:57:95, 2012 
0:0:57:111, 1979 
0:0:57:126, 1945 
0:0:57:142, 1891 
0:0:57:158, 1819 
0:0:57:174, 1745 
0:0:57:189, 1693 
0:0:57:205, 1631 
0:0:57:221, 1566 
0:0:57:237, 1523 
0:0:57:252, 1462 
0:0:57:268, 1411 
0:0:57:284, 1368 
0:0:57:299, 1327 
0:0:57:314, 1303 
0:0:57:329, 1301 
0:0:57:345, 1278 
0:0:57:361, 1242 
0:0:57:377, 1203 
0:0:57:393, 1171 
0:0:57:409, 1146 
0:0:57:425, 1114 
0:0:57:440, 1091 
0:0:57:456, 1082 
0:0:57:472, 1076 
0:0:57:488, 1066 
0:0:57:504, 1068 
0:0:57:520, 1100 
0:0:57:536, 1181 
0:0:57:550, 1338 
0:0:57:565, 1630 
0:0:57:581, 1972 
0:0:57:597, 2300 
0:0:57:612, 2576 
0:0:57:628, 2715 
0:0:57:643, 2823 
0:0:57:659, 2840 
0:0:57:675, 2797 
0:0:57:691, 2696 
0:0:57:707, 2538 
0:0:57:723, 2422 
0:0:57:739, 2321 
0:0:57:756, 2267 
0:0:57:771, 2199 
0:0:57:786, 2122 
0:0:57:801, 2068 
0:0:57:817, 2025 
0:0:57:833, 2012 
0:0:57:848, 2018 
0:0:57:864, 2021 
0:0:57:880, 2022 
0:0:57:896, 2017 
0:0:57:912, 1986 
0:0:57:928, 1960 
0:0:57:944, 1923 
0:0:57:959, 1898 
0:0:57:974, 1843 
0:0:57:990, 1786 
0:0:58:6, 1753 
0:0:58:21, 1700 
0:0:58:36, 1640 
0:0:58:51, 1586 
0:0:58:67, 1524 
0:0:58:82, 1453 
0:0:58:97, 1423 
0:0:58:112, 1392 
0:0:58:127, 1373 
0:0:58:143, 1356 
0:0:58:159, 1345 
0:0:58:174, 1347 
0:0:58:190, 1334 
0:0:58:206, 1309 
0:0:58:222, 1284 
0:0:58:237, 1260 
0:0:58:253, 1241 
0:0:58:269, 1228 
0:0:58:285, 1199 
0:0:58:301, 1190 
0:0:58:317, 1187 
0:0:58:333, 1212 
0:0:58:349, 1333 
0:0:58:365, 1628 
0:0:58:381, 1864 
0:0:58:397, 2259 
0:0:58:413, 2491 
0:0:58:429, 2658 
0:0:58:444, 2693 
0:0:58:459, 2646 
0:0:58:474, 2552 
0:0:58:489, 2437 
0:0:58:504, 2329 
0:0:58:520, 2217 
0:0:58:536, 2122 
0:0:58:552, 2061 
0:0:58:568, 2006 
0:0:58:584, 1972 
0:0:58:600, 1958 
0:0:58:616, 1961 
0:0:58:632, 1976 
0:0:58:648, 2006 
0:0:58:663, 2004 
0:0:58:678, 1992 
0:0:58:694, 1944 
0:0:58:709, 1890 
0:0:58:724, 1838 
0:0:58:740, 1774 
0:0:58:756, 1706 
0:0:58:772, 1659 
0:0:58:788, 1611 
0:0:58:804, 1579 
0:0:58:820, 1550 
0:0:58:836, 1515 
0:0:58:851, 1491 
0:0:58:867, 1478 
0:0:58:883, 1457 
0:0:58:899, 1440 
0:0:58:915, 1418 
0:0:58:931, 1392 
0:0:58:947, 1380 
0:0:58:962, 1383 
0:0:58:978, 1397 
0:0:58:993, 1392 
0:0:59:9, 1372 
0:0:59:25, 1353 
0:0:59:41, 1333 
0:0:59:57, 1319 
0:0:59:73, 1312 
0:0:59:89, 1310 
0:0:59:105, 1347 
0:0:59:121, 1541 
0:0:59:137, 1795 
0:0:59:152, 2101 
0:0:59:168, 2463 
0:0:59:183, 2605 
0:0:59:198, 2697 
0:0:59:213, 2693 
0:0:59:228, 2627 
0:0:59:244, 2514 
0:0:59:260, 2392 
0:0:59:276, 2270 
0:0:59:292, 2172 
0:0:59:308, 2062 
0:0:59:324, 1984 
0:0:59:340, 1927 
0:0:59:356, 1891 
0:0:59:372, 1908 
0:0:59:388, 1941 
0:0:59:404, 1988 
0:0:59:419, 2019 
0:0:59:434, 2031 
0:0:59:449, 2022 
0:0:59:465, 1993 
0:0:59:480, 1946 
0:0:59:495, 1887 
0:0:59:510, 1809 
0:0:59:525, 1797 
0:0:59:541, 1758 
0:0:59:557, 1726 
0:0:59:573, 1677 
0:0:59:588, 1631 
0:0:59:604, 1581 
0:0:59:619, 1553 
0:0:59:635, 1526 
0:0:59:650, 1497 
0:0:59:665, 1487 
0:0:59:680, 1478 
0:0:59:696, 1470 
0:0:59:711, 1468 
0:0:59:726, 1455 
0:0:59:742, 1449 
0:0:59:758, 1438 
0:0:59:774, 1419 
0:0:59:790, 1392 
0:0:59:806, 1395 
0:0:59:822, 1427 
0:0:59:838, 1587 
0:0:59:853, 1820 
0:0:59:869, 2086 
0:0:59:884, 2393 
0:0:59:899, 2561 
0:0:59:915, 2612 
0:0:59:931, 2577 
0:0:59:947, 2492 
0:0:59:962, 2387 
0:0:59:977, 2264 
0:0:59:993, 2143 
0:1:0:9, 2022 
0:1:0:24, 1914 
0:1:0:39, 1855 
0:1:0:55, 1805 
0:1:0:70, 1820 
0:1:0:86, 1862 
0:1:0:102, 1936 
0:1:0:117, 1997 
0:1:0:132, 2038 
0:1:0:147, 2061 
0:1:0:163, 2047 
0:1:0:179, 2013 
0:1:0:195, 1968 
0:1:0:211, 1916 
0:1:0:226, 1889 
0:1:0:241, 1860 
0:1:0:257, 1804 
0:1:0:273, 1745 
0:1:0:289, 1682 
0:1:0:305, 1649 
0:1:0:321, 1634 
0:1:0:337, 1613 
0:1:0:353, 1580 
0:1:0:368, 1552 
0:1:0:384, 1536 
0:1:0:400, 1524 
0:1:0:416, 1509 
0:1:0:432, 1494 
0:1:0:447, 1473 
0:1:0:463, 1473 
0:1:0:479, 1546 
0:1:0:495, 1715 
0:1:0:511, 1956 
0:1:0:527, 2294 
0:1:0:542, 2527 
0:1:0:558, 2733 
0:1:0:574, 2779 
0:1:0:589, 2746 
0:1:0:604, 2664 
0:1:0:619, 2588 
0:1:0:635, 2474 
0:1:0:651, 2359 
0:1:0:667, 2269 
0:1:0:682, 2151 
0:1:0:698, 2056 
0:1:0:714, 1989 
0:1:0:730, 1960 
0:1:0:745, 1968 
0:1:0:761, 1998 
0:1:0:777, 2059 
0:1:0:793, 2094 
0:1:0:809, 2134 
0:1:0:824, 2157 
0:1:0:839, 2152 
0:1:0:854, 2113 
0:1:0:870, 2060 
0:1:0:886, 2002 
0:1:0:902, 1950 
0:1:0:918, 1889 
0:1:0:934, 1824 
0:1:0:950, 1778 
0:1:0:966, 1734 
0:1:0:982, 1709 
0:1:0:998, 1677 
0:1:1:14, 1629 
0:1:1:30, 1612 
0:1:1:45, 1594 
0:1:1:60, 1574 
0:1:1:75, 1557 
0:1:1:91, 1538 
0:1:1:107, 1519 
0:1:1:123, 1559 
0:1:1:138, 1693 
0:1:1:155, 1941 
0:1:1:170, 2183 
0:1:1:185, 2509 
0:1:1:200, 2785 
0:1:1:215, 3003 
0:1:1:231, 3065 
0:1:1:246, 3075 
0:1:1:262, 3050 
0:1:1:278, 2951 
0:1:1:293, 2848 
0:1:1:308, 2730 
0:1:1:324, 2607 
0:1:1:340, 2480 
0:1:1:356, 2337 
0:1:1:372, 2249 
0:1:1:388, 2195 
0:1:1:404, 2185 
0:1:1:420, 2194 
0:1:1:436, 2238 
0:1:1:451, 2267 
0:1:1:467, 2279 
0:1:1:483, 2286 
0:1:1:499, 2290 
0:1:1:515, 2262 
0:1:1:530, 2205 
0:1:1:545, 2136 
0:1:1:560, 2067 
0:1:1:576, 1999 
0:1:1:592, 1918 
0:1:1:608, 1860 
0:1:1:624, 1804 
0:1:1:639, 1751 
0:1:1:655, 1710 
0:1:1:671, 1667 
0:1:1:686, 1629 
0:1:1:701, 1606 
0:1:1:716, 1576 
0:1:1:732, 1538 
0:1:1:747, 1498 
0:1:1:762, 1488 
0:1:1:777, 1495 
0:1:1:793, 1574 
0:1:1:809, 1837 
0:1:1:825, 2156 
0:1:1:842, 2606 
0:1:1:858, 2921 
0:1:1:873, 3166 
0:1:1:889, 3296 
0:1:1:904, 3297 
0:1:1:920, 3256 
0:1:1:936, 3174 
0:1:1:952, 3063 
0:1:1:968, 2962 
0:1:1:983, 2867 
0:1:1:998, 2718 
0:1:2:13, 2601 
0:1:2:28, 2494 
0:1:2:44, 2391 
0:1:2:60, 2316 
0:1:2:76, 2269 
0:1:2:91, 2255 
0:1:2:106, 2282 
0:1:2:122, 2302 
0:1:2:138, 2307 
0:1:2:153, 2285 
0:1:2:169, 2235 
0:1:2:185, 2152 
0:1:2:201, 2070 
0:1:2:217, 1998 
0:1:2:232, 1946 
0:1:2:248, 1866 
0:1:2:264, 1772 
0:1:2:280, 1713 
0:1:2:296, 1646 
0:1:2:312, 1593 
0:1:2:327, 1553 
0:1:2:342, 1518 
0:1:2:357, 1491 
0:1:2:373, 1471 
0:1:2:389, 1449 
0:1:2:405, 1429 
0:1:2:421, 1379 
0:1:2:437, 1343 
0:1:2:452, 1311 
0:1:2:467, 1295 
0:1:2:482, 1406 
0:1:2:497, 1632 
0:1:2:512, 1967 
0:1:2:527, 2256 
0:1:2:543, 2619 
0:1:2:559, 2991 
0:1:2:575, 3085 
0:1:2:591, 3161 
0:1:2:607, 3155 
0:1:2:622, 3103 
0:1:2:637, 3033 
0:1:2:652, 2955 
0:1:2:668, 2822 
0:1:2:684, 2718 
0:1:2:699, 2604 
0:1:2:714, 2494 
0:1:2:729, 2441 
0:1:2:745, 2341 
0:1:2:761, 2284 
0:1:2:776, 2204 
0:1:2:792, 2170 
0:1:2:808, 2149 
0:1:2:824, 2147 
0:1:2:840, 2161 
0:1:2:855, 2142 
0:1:2:871, 2104 
0:1:2:887, 2024 
0:1:2:903, 1952 
0:1:2:919, 1898 
0:1:2:934, 1810 
0:1:2:950, 1732 
0:1:2:966, 1658 
0:1:2:982, 1584 
0:1:2:998, 1533 
0:1:3:14, 1482 
0:1:3:30, 1452 
0:1:3:45, 1413 
0:1:3:60, 1383 
0:1:3:76, 1333 
0:1:3:92, 1302 
0:1:3:108, 1286 
0:1:3:124, 1269 
0:1:3:139, 1253 
0:1:3:154, 1241 
0:1:3:169, 1223 
0:1:3:184, 1199 
0:1:3:199, 1191 
0:1:3:215, 1180 
0:1:3:231, 1170 
0:1:3:247, 1140 
0:1:3:263, 1111 
0:1:3:278, 1081 
0:1:3:293, 1096 
0:1:3:309, 1266 
0:1:3:325, 1679 
0:1:3:341, 2085 
0:1:3:356, 2401 
0:1:3:372, 2764 
0:1:3:387, 3046 
0:1:3:402, 3163 
0:1:3:417, 3174 
0:1:3:433, 3123 
0:1:3:449, 3058 
0:1:3:465, 2952 
0:1:3:481, 2856 
0:1:3:496, 2742 
0:1:3:512, 2658 
0:1:3:527, 2579 
0:1:3:542, 2481 
0:1:3:557, 2383 
0:1:3:573, 2301 
0:1:3:589, 2241 
0:1:3:604, 2228 
0:1:3:620, 2228 
0:1:3:635, 2206 
0:1:3:651, 2176 
0:1:3:667, 2139 
0:1:3:683, 2111 
0:1:3:699, 2067 
0:1:3:714, 1996 
0:1:3:729, 1930 
0:1:3:744, 1854 
0:1:3:760, 1776 
0:1:3:776, 1702 
0:1:3:792, 1647 
0:1:3:807, 1577 
0:1:3:823, 1517 
0:1:3:839, 1463 
0:1:3:854, 1434 
0:1:3:869, 1412 
0:1:3:884, 1383 
0:1:3:900, 1361 
0:1:3:915, 1337 
0:1:3:931, 1313 
0:1:3:947, 1296 
0:1:3:963, 1269 
0:1:3:979, 1251 
0:1:3:995, 1238 
0:1:4:11, 1220 
0:1:4:26, 1212 
0:1:4:41, 1190 
0:1:4:56, 1162 
0:1:4:72, 1152 
0:1:4:88, 1186 
0:1:4:103, 1336 
0:1:4:118, 1613 
0:1:4:134, 1996 
0:1:4:150, 2399 
0:1:4:166, 2743 
0:1:4:182, 2813 
0:1:4:198, 3069 
0:1:4:214, 3119 
0:1:4:230, 3107 
0:1:4:245, 3042 
0:1:4:261, 2964 
0:1:4:277, 2849 
0:1:4:293, 2762 
0:1:4:309, 2703 
0:1:4:325, 2623 
0:1:4:340, 2549 
0:1:4:355, 2468 
0:1:4:371, 2350 
0:1:4:387, 2299 
0:1:4:403, 2249 
0:1:4:419, 2220 
0:1:4:435, 2214 
