Time, Data
0:1:23:154, 2762 
0:1:23:169, 2698 
0:1:23:184, 2608 
0:1:23:199, 2534 
0:1:23:215, 2454 
0:1:23:231, 2354 
0:1:23:247, 2259 
0:1:23:263, 2201 
0:1:23:278, 2173 
0:1:23:294, 2164 
0:1:23:310, 2150 
0:1:23:325, 2147 
0:1:23:341, 2130 
0:1:23:357, 2106 
0:1:23:373, 2072 
0:1:23:388, 2026 
0:1:23:403, 1984 
0:1:23:418, 1961 
0:1:23:434, 1911 
0:1:23:449, 1856 
0:1:23:465, 1809 
0:1:23:481, 1773 
0:1:23:497, 1724 
0:1:23:513, 1684 
0:1:23:528, 1654 
0:1:23:544, 1616 
0:1:23:559, 1571 
0:1:23:574, 1540 
0:1:23:590, 1480 
0:1:23:605, 1450 
0:1:23:620, 1414 
0:1:23:635, 1402 
0:1:23:650, 1394 
0:1:23:665, 1390 
0:1:23:680, 1404 
0:1:23:696, 1432 
0:1:23:712, 1455 
0:1:23:727, 1483 
0:1:23:742, 1500 
0:1:23:758, 1535 
0:1:23:774, 1619 
0:1:23:790, 1828 
0:1:23:806, 2046 
0:1:23:822, 2301 
0:1:23:838, 2427 
0:1:23:854, 2535 
0:1:23:870, 2594 
0:1:23:885, 2603 
0:1:23:900, 2573 
0:1:23:915, 2521 
0:1:23:930, 2463 
0:1:23:945, 2403 
0:1:23:961, 2356 
0:1:23:977, 2295 
0:1:23:993, 2227 
0:1:24:9, 2132 
0:1:24:25, 2067 
0:1:24:40, 1992 
0:1:24:56, 1949 
0:1:24:72, 1929 
0:1:24:88, 1922 
0:1:24:103, 1930 
0:1:24:118, 1923 
0:1:24:134, 1912 
0:1:24:150, 1892 
0:1:24:166, 1866 
0:1:24:182, 1848 
0:1:24:198, 1831 
0:1:24:214, 1807 
0:1:24:229, 1785 
0:1:24:244, 1752 
0:1:24:260, 1692 
0:1:24:276, 1624 
0:1:24:291, 1576 
0:1:24:307, 1523 
0:1:24:323, 1506 
0:1:24:338, 1498 
0:1:24:353, 1496 
0:1:24:368, 1492 
0:1:24:384, 1475 
0:1:24:400, 1464 
0:1:24:416, 1446 
0:1:24:433, 1411 
0:1:24:449, 1403 
0:1:24:465, 1400 
0:1:24:481, 1411 
0:1:24:497, 1411 
0:1:24:513, 1395 
0:1:24:529, 1380 
0:1:24:545, 1367 
0:1:24:561, 1366 
0:1:24:577, 1390 
0:1:24:592, 1451 
0:1:24:607, 1586 
0:1:24:623, 1728 
0:1:24:638, 1943 
0:1:24:654, 2162 
0:1:24:670, 2300 
0:1:24:686, 2447 
0:1:24:701, 2512 
0:1:24:717, 2523 
0:1:24:733, 2501 
0:1:24:748, 2462 
0:1:24:764, 2396 
0:1:24:780, 2327 
0:1:24:796, 2232 
0:1:24:812, 2141 
0:1:24:827, 2065 
0:1:24:843, 2016 
0:1:24:859, 1980 
0:1:24:874, 1963 
0:1:24:890, 1956 
0:1:24:905, 1944 
0:1:24:921, 1924 
0:1:24:937, 1921 
0:1:24:953, 1917 
0:1:24:969, 1918 
0:1:24:985, 1905 
0:1:25:1, 1875 
0:1:25:17, 1848 
0:1:25:33, 1810 
0:1:25:49, 1760 
0:1:25:64, 1735 
0:1:25:79, 1697 
0:1:25:95, 1663 
0:1:25:111, 1627 
0:1:25:127, 1593 
0:1:25:143, 1568 
0:1:25:158, 1542 
0:1:25:174, 1511 
0:1:25:190, 1492 
0:1:25:206, 1470 
0:1:25:222, 1480 
0:1:25:237, 1483 
0:1:25:253, 1487 
0:1:25:269, 1489 
0:1:25:285, 1464 
0:1:25:300, 1442 
0:1:25:315, 1433 
0:1:25:331, 1426 
0:1:25:347, 1385 
0:1:25:363, 1354 
0:1:25:379, 1341 
0:1:25:395, 1333 
0:1:25:411, 1344 
0:1:25:427, 1404 
0:1:25:443, 1523 
0:1:25:459, 1741 
0:1:25:475, 1947 
0:1:25:491, 2180 
0:1:25:506, 2338 
0:1:25:522, 2394 
0:1:25:537, 2413 
0:1:25:552, 2387 
0:1:25:568, 2347 
0:1:25:584, 2270 
0:1:25:599, 2198 
0:1:25:615, 2093 
0:1:25:630, 2010 
0:1:25:646, 1958 
0:1:25:662, 1870 
0:1:25:678, 1822 
0:1:25:694, 1805 
0:1:25:710, 1800 
0:1:25:726, 1806 
0:1:25:741, 1822 
0:1:25:757, 1833 
0:1:25:772, 1845 
0:1:25:787, 1838 
0:1:25:803, 1821 
0:1:25:818, 1802 
0:1:25:835, 1764 
0:1:25:851, 1718 
0:1:25:867, 1659 
0:1:25:883, 1623 
0:1:25:899, 1589 
0:1:25:915, 1541 
0:1:25:930, 1517 
0:1:25:945, 1490 
0:1:25:961, 1447 
0:1:25:977, 1414 
0:1:25:992, 1391 
0:1:26:7, 1386 
0:1:26:22, 1389 
0:1:26:38, 1384 
0:1:26:54, 1379 
0:1:26:70, 1387 
0:1:26:86, 1391 
0:1:26:102, 1399 
0:1:26:118, 1390 
0:1:26:134, 1371 
0:1:26:150, 1358 
0:1:26:166, 1338 
0:1:26:182, 1326 
0:1:26:197, 1322 
0:1:26:213, 1371 
0:1:26:229, 1494 
0:1:26:244, 1677 
0:1:26:259, 1949 
0:1:26:275, 2099 
0:1:26:291, 2258 
0:1:26:307, 2391 
0:1:26:323, 2408 
0:1:26:339, 2398 
0:1:26:355, 2354 
0:1:26:371, 2303 
0:1:26:387, 2226 
0:1:26:403, 2158 
0:1:26:419, 2092 
0:1:26:435, 2026 
0:1:26:450, 1960 
0:1:26:466, 1895 
0:1:26:481, 1846 
0:1:26:496, 1821 
0:1:26:512, 1819 
0:1:26:528, 1827 
0:1:26:543, 1838 
0:1:26:559, 1847 
0:1:26:574, 1871 
0:1:26:589, 1891 
0:1:26:605, 1905 
0:1:26:621, 1902 
0:1:26:637, 1876 
0:1:26:653, 1852 
0:1:26:669, 1807 
0:1:26:685, 1774 
0:1:26:701, 1746 
0:1:26:716, 1712 
0:1:26:731, 1675 
0:1:26:746, 1641 
0:1:26:762, 1630 
0:1:26:778, 1600 
0:1:26:794, 1569 
0:1:26:809, 1547 
0:1:26:824, 1521 
0:1:26:840, 1505 
0:1:26:856, 1492 
0:1:26:872, 1488 
0:1:26:888, 1495 
0:1:26:904, 1500 
0:1:26:920, 1499 
0:1:26:935, 1491 
0:1:26:950, 1480 
0:1:26:965, 1517 
0:1:26:981, 1582 
0:1:26:997, 1737 
0:1:27:12, 1957 
0:1:27:28, 2128 
0:1:27:43, 2332 
0:1:27:59, 2537 
0:1:27:75, 2596 
0:1:27:91, 2606 
0:1:27:107, 2543 
0:1:27:123, 2475 
0:1:27:138, 2408 
0:1:27:154, 2308 
0:1:27:170, 2233 
0:1:27:185, 2175 
0:1:27:200, 2104 
0:1:27:215, 2049 
0:1:27:231, 1971 
0:1:27:247, 1941 
0:1:27:263, 1931 
0:1:27:279, 1940 
0:1:27:295, 1987 
0:1:27:311, 2027 
0:1:27:327, 2069 
0:1:27:343, 2072 
0:1:27:359, 2054 
0:1:27:375, 2042 
0:1:27:391, 2019 
0:1:27:407, 1985 
0:1:27:422, 1949 
0:1:27:437, 1911 
0:1:27:453, 1873 
0:1:27:469, 1832 
0:1:27:485, 1787 
0:1:27:501, 1762 
0:1:27:517, 1745 
0:1:27:533, 1721 
0:1:27:548, 1703 
0:1:27:564, 1682 
0:1:27:580, 1674 
0:1:27:595, 1662 
0:1:27:611, 1644 
0:1:27:627, 1635 
0:1:27:643, 1627 
0:1:27:658, 1643 
0:1:27:673, 1706 
0:1:27:689, 1866 
0:1:27:705, 2064 
0:1:27:721, 2275 
0:1:27:736, 2530 
0:1:27:752, 2611 
0:1:27:768, 2754 
0:1:27:784, 2820 
0:1:27:800, 2830 
0:1:27:816, 2800 
0:1:27:832, 2744 
0:1:27:847, 2639 
0:1:27:863, 2570 
0:1:27:879, 2499 
0:1:27:894, 2418 
0:1:27:909, 2338 
0:1:27:925, 2232 
0:1:27:941, 2159 
0:1:27:957, 2113 
0:1:27:973, 2093 
0:1:27:989, 2095 
0:1:28:5, 2102 
0:1:28:21, 2119 
0:1:28:36, 2130 
0:1:28:52, 2141 
0:1:28:67, 2142 
0:1:28:83, 2130 
0:1:28:99, 2108 
0:1:28:115, 2078 
0:1:28:130, 2044 
0:1:28:146, 2021 
0:1:28:162, 1986 
0:1:28:178, 1954 
0:1:28:193, 1928 
0:1:28:208, 1901 
0:1:28:224, 1867 
0:1:28:240, 1832 
0:1:28:255, 1802 
0:1:28:271, 1774 
0:1:28:287, 1753 
0:1:28:303, 1732 
0:1:28:319, 1732 
0:1:28:335, 1727 
0:1:28:351, 1707 
0:1:28:366, 1724 
0:1:28:381, 1773 
0:1:28:397, 1915 
0:1:28:412, 2076 
0:1:28:428, 2321 
0:1:28:444, 2578 
0:1:28:460, 2850 
0:1:28:476, 3018 
0:1:28:492, 3099 
0:1:28:508, 3098 
0:1:28:524, 3062 
0:1:28:539, 3006 
0:1:28:554, 2939 
0:1:28:569, 2896 
0:1:28:585, 2862 
0:1:28:600, 2791 
0:1:28:615, 2732 
0:1:28:630, 2639 
0:1:28:646, 2566 
0:1:28:662, 2463 
0:1:28:678, 2404 
0:1:28:694, 2348 
0:1:28:710, 2328 
0:1:28:726, 2319 
0:1:28:741, 2310 
0:1:28:757, 2296 
0:1:28:773, 2279 
0:1:28:789, 2258 
0:1:28:805, 2208 
0:1:28:821, 2171 
0:1:28:837, 2127 
0:1:28:852, 2077 
0:1:28:868, 2018 
0:1:28:884, 1973 
0:1:28:900, 1931 
0:1:28:916, 1892 
0:1:28:932, 1832 
0:1:28:947, 1798 
0:1:28:963, 1765 
0:1:28:979, 1735 
0:1:28:995, 1710 
0:1:29:10, 1686 
0:1:29:26, 1676 
0:1:29:42, 1666 
0:1:29:58, 1664 
0:1:29:73, 1699 
0:1:29:88, 1778 
0:1:29:103, 1936 
0:1:29:119, 2040 
0:1:29:134, 2285 
0:1:29:150, 2604 
0:1:29:166, 2819 
0:1:29:182, 3004 
0:1:29:198, 3134 
0:1:29:214, 3170 
0:1:29:230, 3161 
0:1:29:246, 3131 
0:1:29:262, 3067 
0:1:29:278, 2991 
0:1:29:294, 2913 
0:1:29:309, 2818 
0:1:29:324, 2730 
0:1:29:339, 2605 
0:1:29:355, 2461 
0:1:29:371, 2356 
0:1:29:387, 2279 
0:1:29:403, 2232 
0:1:29:419, 2195 
0:1:29:434, 2175 
0:1:29:449, 2164 
0:1:29:465, 2154 
0:1:29:481, 2143 
0:1:29:497, 2102 
0:1:29:513, 2068 
0:1:29:529, 2013 
0:1:29:544, 1954 
0:1:29:559, 1915 
0:1:29:574, 1859 
0:1:29:590, 1818 
0:1:29:606, 1759 
0:1:29:622, 1708 
0:1:29:638, 1678 
0:1:29:653, 1646 
0:1:29:669, 1612 
0:1:29:685, 1601 
0:1:29:701, 1593 
0:1:29:716, 1590 
0:1:29:732, 1590 
0:1:29:748, 1585 
0:1:29:764, 1576 
0:1:29:779, 1560 
0:1:29:794, 1536 
0:1:29:809, 1523 
0:1:29:825, 1573 
0:1:29:841, 1616 
0:1:29:856, 1699 
0:1:29:872, 1863 
0:1:29:887, 2098 
0:1:29:903, 2422 
0:1:29:919, 2669 
0:1:29:935, 2924 
0:1:29:950, 3024 
0:1:29:966, 3064 
0:1:29:981, 3043 
0:1:29:996, 2986 
0:1:30:11, 2907 
0:1:30:26, 2838 
0:1:30:41, 2764 
0:1:30:57, 2688 
0:1:30:73, 2594 
0:1:30:88, 2501 
0:1:30:103, 2396 
0:1:30:119, 2292 
0:1:30:135, 2218 
0:1:30:150, 2145 
0:1:30:166, 2119 
0:1:30:182, 2115 
0:1:30:198, 2107 
0:1:30:214, 2103 
0:1:30:230, 2067 
0:1:30:245, 2021 
0:1:30:260, 1984 
0:1:30:275, 1942 
0:1:30:290, 1902 
0:1:30:306, 1853 
0:1:30:322, 1823 
0:1:30:337, 1778 
0:1:30:353, 1750 
0:1:30:369, 1713 
0:1:30:385, 1692 
0:1:30:401, 1667 
0:1:30:416, 1636 
0:1:30:431, 1611 
0:1:30:446, 1580 
0:1:30:462, 1549 
0:1:30:477, 1533 
0:1:30:492, 1520 
0:1:30:508, 1502 
0:1:30:524, 1495 
0:1:30:539, 1490 
0:1:30:555, 1485 
0:1:30:571, 1487 
0:1:30:587, 1486 
0:1:30:603, 1490 
0:1:30:619, 1527 
0:1:30:635, 1623 
0:1:30:651, 1793 
0:1:30:667, 2083 
0:1:30:682, 2275 
0:1:30:697, 2516 
0:1:30:712, 2732 
0:1:30:727, 2861 
0:1:30:742, 2912 
0:1:30:758, 2876 
0:1:30:774, 2828 
0:1:30:789, 2736 
0:1:30:805, 2644 
0:1:30:821, 2554 
0:1:30:837, 2454 
0:1:30:852, 2352 
0:1:30:867, 2307 
0:1:30:883, 2217 
0:1:30:898, 2152 
0:1:30:914, 2078 
0:1:30:929, 2031 
0:1:30:945, 1990 
0:1:30:960, 1984 
0:1:30:975, 1986 
0:1:30:991, 1982 
0:1:31:7, 1973 
0:1:31:23, 1955 
0:1:31:38, 1931 
0:1:31:54, 1889 
0:1:31:70, 1851 
0:1:31:86, 1804 
0:1:31:102, 1772 
0:1:31:118, 1724 
0:1:31:134, 1675 
0:1:31:149, 1620 
0:1:31:164, 1567 
0:1:31:179, 1535 
0:1:31:194, 1503 
0:1:31:209, 1475 
0:1:31:225, 1444 
0:1:31:241, 1425 
0:1:31:257, 1414 
0:1:31:273, 1401 
0:1:31:289, 1399 
0:1:31:305, 1395 
0:1:31:321, 1393 
0:1:31:337, 1398 
0:1:31:352, 1399 
0:1:31:367, 1397 
0:1:31:382, 1393 
0:1:31:397, 1414 
0:1:31:412, 1488 
0:1:31:427, 1586 
0:1:31:442, 1779 
0:1:31:458, 2098 
0:1:31:474, 2296 
0:1:31:490, 2536 
0:1:31:506, 2751 
0:1:31:522, 2826 
0:1:31:538, 2873 
0:1:31:553, 2840 
0:1:31:568, 2794 
0:1:31:584, 2714 
0:1:31:600, 2602 
0:1:31:616, 2488 
0:1:31:632, 2380 
0:1:31:648, 2288 
0:1:31:663, 2203 
0:1:31:679, 2117 
0:1:31:695, 2081 
0:1:31:711, 2045 
0:1:31:726, 2026 
0:1:31:741, 2021 
0:1:31:757, 2007 
0:1:31:773, 1996 
0:1:31:789, 1970 
0:1:31:805, 1950 
0:1:31:821, 1919 
0:1:31:837, 1882 
0:1:31:852, 1844 
0:1:31:868, 1783 
0:1:31:883, 1741 
0:1:31:898, 1699 
0:1:31:913, 1648 
0:1:31:929, 1619 
0:1:31:944, 1580 
0:1:31:959, 1559 
0:1:31:975, 1535 
0:1:31:990, 1508 
0:1:32:6, 1478 
0:1:32:22, 1457 
0:1:32:38, 1434 
0:1:32:53, 1425 
0:1:32:68, 1428 
0:1:32:84, 1429 
0:1:32:100, 1426 
0:1:32:115, 1418 
0:1:32:130, 1403 
0:1:32:145, 1397 
0:1:32:161, 1423 
0:1:32:177, 1510 
0:1:32:193, 1664 
0:1:32:209, 1932 
0:1:32:225, 2123 
0:1:32:240, 2309 
0:1:32:256, 2478 
0:1:32:272, 2687 
0:1:32:288, 2786 
0:1:32:304, 2816 
0:1:32:320, 2776 
0:1:32:335, 2707 
0:1:32:351, 2656 
0:1:32:366, 2582 
0:1:32:381, 2528 
0:1:32:397, 2431 
0:1:32:412, 2346 
0:1:32:427, 2267 
0:1:32:442, 2190 
0:1:32:458, 2096 
0:1:32:474, 2044 
0:1:32:489, 1993 
0:1:32:504, 1972 
0:1:32:519, 1964 
0:1:32:535, 1948 
0:1:32:551, 1945 
0:1:32:567, 1943 
0:1:32:583, 1924 
0:1:32:598, 1907 
0:1:32:613, 1870 
0:1:32:629, 1820 
0:1:32:645, 1771 
0:1:32:661, 1722 
0:1:32:676, 1679 
0:1:32:691, 1646 
0:1:32:706, 1612 
0:1:32:721, 1585 
0:1:32:737, 1567 
0:1:32:752, 1542 
0:1:32:768, 1515 
0:1:32:784, 1494 
0:1:32:800, 1470 
0:1:32:815, 1445 
0:1:32:830, 1435 
0:1:32:845, 1434 
0:1:32:861, 1433 
0:1:32:877, 1427 
0:1:32:893, 1415 
0:1:32:909, 1413 
0:1:32:925, 1415 
0:1:32:941, 1447 
0:1:32:956, 1517 
0:1:32:971, 1647 
0:1:32:987, 1807 
0:1:33:3, 2152 
0:1:33:19, 2372 
0:1:33:35, 2699 
0:1:33:50, 2910 
0:1:33:65, 3008 
0:1:33:80, 3024 
0:1:33:96, 2985 
0:1:33:112, 2888 
0:1:33:128, 2786 
0:1:33:144, 2698 
0:1:33:160, 2582 
0:1:33:175, 2480 
0:1:33:191, 2397 
0:1:33:207, 2259 
0:1:33:223, 2167 
0:1:33:238, 2080 
0:1:33:254, 2049 
0:1:33:270, 2045 
0:1:33:285, 2055 
0:1:33:300, 2075 
0:1:33:316, 2075 
0:1:33:331, 2058 
0:1:33:346, 2029 
0:1:33:362, 1988 
0:1:33:378, 1929 
0:1:33:393, 1907 
0:1:33:408, 1863 
0:1:33:423, 1838 
0:1:33:439, 1810 
0:1:33:455, 1792 
0:1:33:470, 1774 
0:1:33:485, 1731 
0:1:33:501, 1681 
0:1:33:516, 1639 
0:1:33:531, 1589 
0:1:33:546, 1562 
0:1:33:562, 1551 
0:1:33:578, 1547 
0:1:33:594, 1554 
0:1:33:610, 1551 
0:1:33:626, 1544 
0:1:33:642, 1530 
0:1:33:658, 1514 
0:1:33:673, 1506 
0:1:33:689, 1493 
0:1:33:705, 1458 
0:1:33:721, 1436 
0:1:33:737, 1439 
0:1:33:752, 1482 
0:1:33:767, 1595 
0:1:33:782, 1791 
0:1:33:798, 2113 
0:1:33:814, 2313 
0:1:33:830, 2548 
0:1:33:846, 2758 
0:1:33:862, 2855 
0:1:33:878, 2896 
0:1:33:893, 2879 
0:1:33:909, 2825 
0:1:33:925, 2772 
0:1:33:940, 2691 
0:1:33:956, 2586 
0:1:33:972, 2494 
0:1:33:987, 2403 
0:1:34:2, 2305 
0:1:34:18, 2263 
0:1:34:33, 2183 
0:1:34:49, 2125 
0:1:34:64, 2089 
0:1:34:79, 2073 
0:1:34:95, 2077 
0:1:34:111, 2088 
0:1:34:127, 2088 
0:1:34:143, 2077 
0:1:34:159, 2047 
0:1:34:175, 2019 
0:1:34:191, 1969 
0:1:34:206, 1910 
0:1:34:221, 1858 
0:1:34:236, 1810 
0:1:34:251, 1761 
0:1:34:267, 1720 
0:1:34:283, 1666 
0:1:34:299, 1632 
0:1:34:315, 1594 
0:1:34:331, 1558 
0:1:34:346, 1534 
0:1:34:362, 1491 
0:1:34:378, 1449 
0:1:34:394, 1425 
0:1:34:410, 1412 
0:1:34:426, 1417 
0:1:34:442, 1432 
0:1:34:457, 1441 
0:1:34:472, 1439 
0:1:34:488, 1426 
0:1:34:504, 1411 
0:1:34:520, 1396 
0:1:34:536, 1386 
0:1:34:552, 1390 
0:1:34:568, 1403 
0:1:34:584, 1460 
0:1:34:600, 1590 
0:1:34:615, 1797 
0:1:34:630, 1996 
0:1:34:646, 2284 
0:1:34:661, 2541 
0:1:34:677, 2701 
0:1:34:692, 2860 
0:1:34:707, 2912 
0:1:34:723, 2888 
0:1:34:738, 2829 
0:1:34:754, 2746 
0:1:34:770, 2666 
0:1:34:786, 2591 
0:1:34:802, 2477 
0:1:34:818, 2399 
0:1:34:834, 2342 
0:1:34:850, 2230 
0:1:34:866, 2130 
0:1:34:882, 2046 
0:1:34:898, 2016 
0:1:34:914, 1993 
0:1:34:929, 1994 
0:1:34:944, 1997 
0:1:34:960, 2000 
0:1:34:976, 1987 
0:1:34:992, 1974 
0:1:35:8, 1954 
0:1:35:24, 1916 
0:1:35:39, 1884 
0:1:35:55, 1832 
0:1:35:71, 1771 
0:1:35:87, 1690 
0:1:35:103, 1650 
0:1:35:119, 1605 
0:1:35:135, 1573 
0:1:35:151, 1553 
0:1:35:166, 1532 
0:1:35:181, 1517 
0:1:35:196, 1492 
0:1:35:212, 1469 
0:1:35:228, 1446 
0:1:35:244, 1442 
0:1:35:260, 1423 
0:1:35:275, 1422 
0:1:35:290, 1431 
0:1:35:306, 1427 
0:1:35:322, 1434 
0:1:35:338, 1435 
0:1:35:354, 1426 
0:1:35:370, 1406 
0:1:35:386, 1384 
0:1:35:401, 1376 
0:1:35:416, 1382 
0:1:35:432, 1460 
0:1:35:448, 1519 
0:1:35:464, 1694 
0:1:35:480, 1939 
0:1:35:496, 2145 
0:1:35:511, 2345 
0:1:35:527, 2634 
0:1:35:543, 2810 
0:1:35:559, 2873 
0:1:35:575, 2869 
0:1:35:591, 2826 
0:1:35:607, 2753 
0:1:35:623, 2632 
0:1:35:638, 2548 
0:1:35:653, 2459 
0:1:35:668, 2322 
0:1:35:684, 2215 
0:1:35:700, 2112 
0:1:35:716, 2046 
0:1:35:732, 2004 
0:1:35:747, 1985 
0:1:35:763, 1986 
0:1:35:779, 1995 
0:1:35:795, 2004 
0:1:35:811, 2011 
0:1:35:827, 2005 
0:1:35:843, 1991 
0:1:35:858, 1980 
0:1:35:873, 1946 
0:1:35:888, 1923 
0:1:35:904, 1889 
0:1:35:920, 1829 
0:1:35:936, 1784 
0:1:35:952, 1739 
0:1:35:967, 1697 
0:1:35:983, 1667 
0:1:35:998, 1635 
0:1:36:14, 1604 
0:1:36:30, 1589 
0:1:36:46, 1561 
0:1:36:62, 1543 
0:1:36:78, 1512 
0:1:36:94, 1476 
0:1:36:109, 1456 
0:1:36:124, 1436 
0:1:36:140, 1416 
0:1:36:156, 1415 
0:1:36:172, 1419 
0:1:36:188, 1413 
0:1:36:204, 1407 
0:1:36:220, 1390 
0:1:36:236, 1377 
0:1:36:252, 1415 
0:1:36:268, 1494 
0:1:36:284, 1727 
0:1:36:300, 1992 
0:1:36:316, 2212 
0:1:36:332, 2358 
0:1:36:347, 2692 
0:1:36:362, 2770 
0:1:36:378, 2931 
0:1:36:394, 3003 
0:1:36:410, 2990 
0:1:36:426, 2908 
0:1:36:442, 2764 
0:1:36:458, 2641 
0:1:36:474, 2517 
0:1:36:489, 2405 
0:1:36:504, 2296 
0:1:36:519, 2204 
0:1:36:535, 2132 
0:1:36:551, 2086 
0:1:36:567, 2096 
0:1:36:582, 2128 
0:1:36:597, 2185 
0:1:36:613, 2256 
0:1:36:629, 2287 
0:1:36:645, 2300 
0:1:36:661, 2292 
0:1:36:677, 2253 
0:1:36:692, 2199 
0:1:36:708, 2124 
0:1:36:724, 2042 
0:1:36:739, 1949 
0:1:36:755, 1896 
0:1:36:771, 1829 
0:1:36:787, 1766 
0:1:36:802, 1727 
0:1:36:817, 1690 
0:1:36:832, 1672 
0:1:36:847, 1638 
0:1:36:863, 1614 
0:1:36:879, 1608 
0:1:36:895, 1589 
0:1:36:911, 1574 
0:1:36:927, 1554 
0:1:36:943, 1530 
0:1:36:959, 1509 
0:1:36:975, 1490 
0:1:36:990, 1495 
0:1:37:6, 1551 
0:1:37:22, 1637 
0:1:37:38, 1826 
0:1:37:53, 2090 
0:1:37:68, 2390 
0:1:37:83, 2618 
0:1:37:99, 2877 
0:1:37:115, 3100 
0:1:37:131, 3200 
0:1:37:147, 3213 
0:1:37:163, 3144 
0:1:37:179, 3021 
0:1:37:194, 2899 
0:1:37:209, 2771 
0:1:37:225, 2616 
0:1:37:241, 2490 
0:1:37:257, 2376 
0:1:37:272, 2293 
0:1:37:288, 2239 
0:1:37:303, 2189 
0:1:37:318, 2161 
0:1:37:334, 2145 
0:1:37:350, 2144 
0:1:37:365, 2143 
0:1:37:380, 2136 
0:1:37:395, 2121 
0:1:37:411, 2074 
0:1:37:427, 2035 
0:1:37:442, 1966 
0:1:37:458, 1910 
0:1:37:473, 1872 
0:1:37:489, 1805 
0:1:37:505, 1773 
0:1:37:520, 1738 
0:1:37:535, 1694 
0:1:37:550, 1659 
0:1:37:566, 1623 
0:1:37:582, 1582 
0:1:37:598, 1541 
0:1:37:614, 1505 
0:1:37:630, 1478 
0:1:37:646, 1468 
0:1:37:662, 1463 
0:1:37:678, 1462 
0:1:37:694, 1454 
0:1:37:710, 1453 
0:1:37:726, 1460 
0:1:37:741, 1492 
0:1:37:756, 1598 
0:1:37:771, 1782 
0:1:37:787, 2042 
0:1:37:802, 2356 
0:1:37:817, 2583 
0:1:37:833, 2861 
0:1:37:849, 3120 
0:1:37:865, 3239 
0:1:37:880, 3277 
0:1:37:895, 3248 
0:1:37:911, 3143 
0:1:37:927, 3066 
0:1:37:942, 2948 
0:1:37:957, 2830 
0:1:37:973, 2737 
0:1:37:988, 2605 
0:1:38:3, 2480 
0:1:38:19, 2371 
0:1:38:35, 2293 
0:1:38:50, 2240 
0:1:38:66, 2221 
0:1:38:81, 2192 
0:1:38:97, 2182 
0:1:38:113, 2168 
0:1:38:128, 2148 
0:1:38:144, 2127 
0:1:38:160, 2104 
0:1:38:176, 2055 
0:1:38:191, 2015 
0:1:38:206, 1967 
0:1:38:221, 1924 
0:1:38:236, 1864 
0:1:38:251, 1794 
0:1:38:267, 1704 
0:1:38:283, 1631 
0:1:38:299, 1586 
0:1:38:315, 1550 
0:1:38:331, 1534 
0:1:38:347, 1509 
0:1:38:363, 1489 
0:1:38:378, 1471 
0:1:38:393, 1469 
0:1:38:408, 1471 
0:1:38:424, 1487 
0:1:38:439, 1514 
0:1:38:455, 1550 
0:1:38:470, 1605 
0:1:38:486, 1656 
0:1:38:502, 1721 
0:1:38:518, 1796 
0:1:38:534, 1947 
0:1:38:549, 2107 
0:1:38:564, 2388 
0:1:38:580, 2686 
0:1:38:596, 2965 
0:1:38:612, 3249 
0:1:38:628, 3324 
0:1:38:643, 3317 
0:1:38:659, 3220 
0:1:38:675, 3112 
0:1:38:690, 2989 
0:1:38:705, 2856 
0:1:38:720, 2727 
0:1:38:736, 2622 
0:1:38:752, 2486 
0:1:38:768, 2333 
0:1:38:784, 2228 
0:1:38:799, 2144 
0:1:38:815, 2130 
0:1:38:831, 2120 
0:1:38:846, 2119 
0:1:38:861, 2123 
0:1:38:877, 2119 
0:1:38:893, 2108 
0:1:38:908, 2093 
0:1:38:923, 2058 
0:1:38:938, 2035 
0:1:38:954, 1977 
0:1:38:970, 1902 
0:1:38:985, 1849 
0:1:39:1, 1799 
0:1:39:17, 1735 
0:1:39:32, 1696 
0:1:39:47, 1654 
0:1:39:64, 1622 
0:1:39:79, 1611 
0:1:39:95, 1603 
0:1:39:111, 1592 
0:1:39:127, 1577 
0:1:39:142, 1556 
0:1:39:157, 1540 
0:1:39:172, 1520 
0:1:39:187, 1495 
0:1:39:203, 1478 
0:1:39:219, 1455 
0:1:39:234, 1435 
0:1:39:250, 1417 
0:1:39:266, 1394 
0:1:39:282, 1382 
0:1:39:297, 1398 
0:1:39:313, 1538 
0:1:39:329, 1768 
0:1:39:344, 1995 
0:1:39:360, 2353 
0:1:39:376, 2811 
0:1:39:391, 3145 
0:1:39:406, 3344 
0:1:39:422, 3423 
0:1:39:438, 3398 
0:1:39:454, 3277 
0:1:39:470, 3172 
0:1:39:486, 3061 
0:1:39:501, 2987 
0:1:39:517, 2910 
0:1:39:532, 2824 
0:1:39:548, 2742 
0:1:39:564, 2653 
0:1:39:580, 2551 
0:1:39:596, 2451 
0:1:39:612, 2390 
0:1:39:627, 2345 
0:1:39:642, 2302 
0:1:39:658, 2233 
0:1:39:674, 2179 
0:1:39:690, 2107 
0:1:39:706, 2019 
0:1:39:721, 1896 
0:1:39:736, 1801 
0:1:39:752, 1743 
0:1:39:767, 1683 
0:1:39:782, 1572 
0:1:39:798, 1513 
0:1:39:814, 1423 
0:1:39:830, 1374 
0:1:39:845, 1331 
0:1:39:860, 1281 
0:1:39:875, 1255 
0:1:39:889, 1243 
0:1:39:906, 1240 
0:1:39:922, 1259 
0:1:39:938, 1272 
0:1:39:953, 1272 
0:1:39:969, 1279 
0:1:39:985, 1281 
