Time, Data
0:0:4:168, 2048 
0:0:4:184, 0 
0:0:4:200, 0 
0:0:4:216, 0 
0:0:4:232, 0 
0:0:4:248, 0 
0:0:4:263, 0 
0:0:4:278, 2048 
0:0:4:294, 0 
0:0:4:310, 0 
0:0:4:326, 0 
0:0:4:342, 2048 
0:0:4:358, 0 
0:0:4:374, 0 
0:0:4:389, 0 
0:0:4:405, 0 
0:0:4:421, 0 
0:0:4:437, 2048 
0:0:4:452, 0 
0:0:4:467, 0 
0:0:4:483, 0 
0:0:4:499, 0 
0:0:4:514, 2048 
0:0:4:530, 0 
0:0:4:547, 0 
0:0:4:562, 0 
0:0:4:577, 0 
0:0:4:593, 0 
0:0:4:609, 0 
0:0:4:624, 0 
0:0:4:640, 0 
0:0:4:655, 0 
0:0:4:671, 0 
0:0:4:687, 2048 
0:0:4:703, 2048 
0:0:4:719, 0 
0:0:4:735, 0 
0:0:4:751, 0 
0:0:4:767, 0 
0:0:4:783, 0 
0:0:4:799, 2048 
0:0:4:815, 0 
0:0:4:831, 0 
0:0:4:847, 0 
0:0:4:862, 0 
0:0:4:877, 0 
0:0:4:893, 0 
0:0:4:909, 0 
0:0:4:924, 2048 
0:0:4:940, 0 
0:0:4:956, 0 
0:0:4:972, 0 
0:0:4:987, 0 
0:0:5:3, 0 
0:0:5:19, 0 
0:0:5:35, 0 
0:0:5:51, 0 
0:0:5:66, 0 
0:0:5:82, 0 
0:0:5:98, 0 
0:0:5:114, 0 
0:0:5:130, 0 
0:0:5:146, 0 
0:0:5:162, 0 
0:0:5:178, 0 
0:0:5:194, 0 
0:0:5:210, 0 
0:0:5:226, 0 
0:0:5:242, 0 
0:0:5:258, 0 
0:0:5:274, 0 
0:0:5:290, 0 
0:0:5:306, 0 
0:0:5:322, 0 
0:0:5:338, 0 
0:0:5:354, 0 
0:0:5:370, 0 
0:0:5:386, 0 
0:0:5:402, 0 
0:0:5:417, 0 
0:0:5:432, 0 
0:0:5:448, 0 
0:0:5:464, 0 
0:0:5:480, 0 
0:0:5:496, 0 
0:0:5:512, 2048 
0:0:5:528, 0 
0:0:5:544, 0 
0:0:5:560, 0 
0:0:5:576, 0 
0:0:5:592, 0 
0:0:5:608, 2048 
0:0:5:624, 0 
0:0:5:639, 0 
0:0:5:656, 0 
0:0:5:671, 0 
0:0:5:687, 0 
0:0:5:703, 0 
0:0:5:719, 0 
0:0:5:735, 0 
0:0:5:751, 0 
0:0:5:766, 2048 
0:0:5:782, 0 
0:0:5:797, 0 
0:0:5:813, 0 
0:0:5:829, 0 
0:0:5:845, 0 
0:0:5:862, 2048 
0:0:5:878, 0 
0:0:5:894, 0 
